index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3900600,1,0,1,Michy Batshuayi Tunga,Marseille,2,Marseille,Pass,From Kick Off,,,0.699226,,,0,60.0,40.0,1,0,0,draw,0,0,0
7,3900600,1,0,2,Rémy Cabella,Marseille,2,Marseille,Pass,From Kick Off,,,0.966656,,,0,59.5,36.3,2,0,0,draw,0,1,0
9,3900600,1,0,3,Lucas Silva Borges,Marseille,2,Marseille,Carry,From Kick Off,,,1.080657,,,0,42.9,35.0,3,0,0,draw,0,2,0
10,3900600,1,0,4,Lucas Silva Borges,Marseille,2,Marseille,Pass,From Kick Off,,,1.530515,,,0,42.9,35.0,4,0,0,draw,0,3,0
12,3900600,1,0,6,Brice Dja Djédjé,Marseille,2,Marseille,Carry,From Kick Off,,,2.505708,,,0,39.2,59.6,6,0,0,draw,0,5,0
13,3900600,1,0,9,Brice Dja Djédjé,Marseille,2,Marseille,Pass,From Kick Off,,,2.172947,,,0,43.5,58.6,9,0,0,draw,0,8,0
15,3900600,1,0,11,Bakary Adama Soumaoro,Lille,2,Marseille,Duel,From Kick Off,Aerial Lost,,0.0,,,0,40.3,25.9,11,0,0,draw,0,10,0
16,3900600,1,0,11,Michy Batshuayi Tunga,Marseille,2,Marseille,Pass,From Kick Off,,,4.165059,Incomplete,,0,79.8,54.2,11,0,0,draw,0,10,0
17,3900600,1,0,15,Vincent Enyeama,Lille,2,Marseille,Ball Recovery,From Kick Off,,,0.0,,,0,13.9,29.8,15,0,0,draw,0,14,0
18,3900600,1,0,15,Vincent Enyeama,Lille,2,Marseille,Carry,From Kick Off,,,8.176774,,,0,13.9,29.8,15,0,0,draw,0,14,0
19,3900600,1,0,23,Vincent Enyeama,Lille,2,Marseille,Pass,From Kick Off,,,3.508184,Incomplete,,0,14.8,35.1,23,0,0,draw,0,22,0
21,3900600,1,0,27,Lucas Silva Borges,Marseille,2,Marseille,Pass,From Kick Off,,,1.892063,Incomplete,,0,44.2,42.4,27,0,0,draw,0,26,0
22,3900600,1,0,27,Yassine Benzia,Lille,2,Marseille,Duel,From Kick Off,Aerial Lost,,0.0,,,0,75.9,37.7,27,0,0,draw,0,26,0
23,3900600,1,0,28,Ibrahim Amadou,Lille,2,Marseille,Pass,From Kick Off,,,1.854647,Incomplete,,0,56.5,42.3,28,0,0,draw,0,27,0
24,3900600,1,0,30,Yassine Benzia,Lille,2,Marseille,Pressure,From Kick Off,,,0.324826,,,0,70.9,38.6,30,0,0,draw,0,29,0
26,3900600,1,0,30,Lucas Silva Borges,Marseille,2,Marseille,Interception,From Kick Off,,,0.0,,,0,52.0,42.8,30,0,0,draw,0,29,0
27,3900600,1,0,31,Éric Bauthéac,Lille,2,Marseille,Pass,From Kick Off,,,0.308473,Incomplete,,0,72.5,29.8,31,0,0,draw,0,30,0
29,3900600,1,0,32,Mauricio Aníbal Isla Isla,Marseille,2,Marseille,Block,From Kick Off,,,0.0,,,0,50.2,52.7,32,0,0,draw,0,31,0
30,3900600,1,0,33,Mounir Obbadi,Lille,2,Marseille,Pressure,From Kick Off,,,0.482877,,,0,67.9,24.1,33,0,0,draw,0,32,0
31,3900600,1,0,33,Bouna Sarr,Marseille,2,Marseille,Pass,From Kick Off,,,0.90993,,,0,53.0,58.8,33,0,0,draw,0,32,0
33,3900600,1,0,34,Brice Dja Djédjé,Marseille,2,Marseille,Carry,From Kick Off,,,4.203179,,,0,43.8,65.7,34,0,0,draw,0,33,0
34,3900600,1,0,36,Yassine Benzia,Lille,2,Marseille,Pressure,From Kick Off,,,1.935657,,,0,77.9,17.9,36,0,0,draw,0,35,0
35,3900600,1,0,38,Mounir Obbadi,Lille,2,Marseille,Pressure,From Kick Off,,,0.34624,,,0,75.5,11.8,38,0,0,draw,0,37,0
36,3900600,1,0,38,Mounir Obbadi,Lille,2,Marseille,Foul Committed,From Kick Off,,,0.0,,,0,78.1,9.9,38,0,0,draw,0,37,0
37,3900600,1,0,38,Brice Dja Djédjé,Marseille,2,Marseille,Foul Won,From Kick Off,,,0.0,,,0,42.0,70.2,38,0,0,draw,0,37,0
38,3900600,1,0,48,Brice Dja Djédjé,Marseille,3,Marseille,Pass,From Free Kick,,,1.097574,,,0,42.9,70.4,48,0,0,draw,0,47,0
40,3900600,1,0,51,Nicolas Alexis Julio N'Koulou Ndoubena,Marseille,3,Marseille,Pass,From Free Kick,,,2.462967,,,0,33.0,66.1,51,0,0,draw,0,50,0
42,3900600,1,0,53,Rolando Jorge Pires da Fonseca,Marseille,3,Marseille,Carry,From Free Kick,,,0.735298,,,0,28.0,24.4,53,0,0,draw,0,52,0
43,3900600,1,0,54,Rolando Jorge Pires da Fonseca,Marseille,3,Marseille,Pass,From Free Kick,,,1.725442,,,0,28.6,24.4,54,0,0,draw,0,53,0
