index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3901248,1,0,0,Jimmy Briand,Guingamp,2,Guingamp,Pass,From Kick Off,,,0.9113,,,0,61.0,40.1,0,0,0,draw,0,0,0
7,3901248,1,0,1,Mevlüt Erdinç,Guingamp,2,Guingamp,Carry,From Kick Off,,,0.2782,,,0,60.4,42.8,1,0,0,draw,0,1,0
8,3901248,1,0,1,Mevlüt Erdinç,Guingamp,2,Guingamp,Pass,From Kick Off,,,0.9083,,,0,60.4,42.2,1,0,0,draw,0,1,0
10,3901248,1,0,2,Younousse Sankharé,Guingamp,2,Guingamp,Carry,From Kick Off,,,0.9438,,,0,53.4,41.8,2,0,0,draw,0,2,0
11,3901248,1,0,3,Younousse Sankharé,Guingamp,2,Guingamp,Pass,From Kick Off,,,2.8111,,,0,54.5,44.7,3,0,0,draw,0,3,0
13,3901248,1,0,6,Djibril Sidibé,Lille,2,Guingamp,Duel,From Kick Off,Aerial Lost,,0.0,,,0,30.5,3.6,6,0,0,draw,0,6,0
14,3901248,1,0,6,Marcus Coco,Guingamp,2,Guingamp,Miscontrol,From Kick Off,,,0.0,,,0,89.6,76.5,6,0,0,draw,0,6,0
15,3901248,1,0,18,Djibril Sidibé,Lille,3,Lille,Pass,From Throw In,,,1.602697,Incomplete,,0,26.4,0.1,18,0,0,draw,0,18,0
17,3901248,1,0,20,Marcus Coco,Guingamp,3,Lille,Pass,From Throw In,,,1.607403,Incomplete,,0,79.0,77.3,20,0,0,draw,0,20,0
18,3901248,1,0,22,Morgan Amalfitano,Lille,3,Lille,Ball Recovery,From Throw In,,,0.0,,,0,52.8,7.5,22,0,0,draw,0,22,0
19,3901248,1,0,22,Morgan Amalfitano,Lille,3,Lille,Carry,From Throw In,,,3.240095,,,0,52.8,7.5,22,0,0,draw,0,22,0
20,3901248,1,0,24,Christophe Kerbrat,Guingamp,3,Lille,Pressure,From Throw In,,,0.3913,,,0,35.6,71.9,24,0,0,draw,0,24,0
21,3901248,1,0,25,Morgan Amalfitano,Lille,3,Lille,Dribble,From Throw In,,,0.0,,,0,84.5,6.4,25,0,0,draw,0,25,0
22,3901248,1,0,25,Christophe Kerbrat,Guingamp,4,Guingamp,Duel,Regular Play,Tackle,Success In Play,0.0,,,0,35.6,73.7,25,0,0,draw,0,25,0
23,3901248,1,0,25,Morgan Amalfitano,Lille,4,Guingamp,Block,Regular Play,,,0.0,,,0,84.0,8.3,25,0,0,draw,0,25,0
24,3901248,1,0,26,Jérémy Sorbon,Guingamp,4,Guingamp,Ball Recovery,Regular Play,,,0.0,,,0,26.3,61.7,26,0,0,draw,0,26,0
25,3901248,1,0,26,Jérémy Sorbon,Guingamp,4,Guingamp,Carry,Regular Play,,,2.3478,,,0,26.3,61.7,26,0,0,draw,0,26,0
26,3901248,1,0,27,Morgan Amalfitano,Lille,4,Guingamp,Pressure,Regular Play,,,0.911299,,,0,103.0,20.1,27,0,0,draw,0,27,0
27,3901248,1,0,28,Jérémy Sorbon,Guingamp,4,Guingamp,Pass,Regular Play,,,1.1891,,,0,13.8,57.1,28,0,0,draw,0,28,0
29,3901248,1,0,29,Jonas Lössl,Guingamp,4,Guingamp,Pass,Regular Play,,,2.1906,Unknown,,0,4.0,47.9,29,0,0,draw,0,29,0
