index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3901247,1,0,0,Jacques Zoua Daogari,Gazélec Ajaccio,2,Gazélec Ajaccio,Pass,From Kick Off,,,0.468682,,,0,61.0,40.1,0,0,0,draw,0,0,0
7,3901247,1,0,1,Khalid Boutaïb,Gazélec Ajaccio,2,Gazélec Ajaccio,Pass,From Kick Off,,,2.084871,,,0,59.8,42.7,1,0,0,draw,0,1,0
9,3901247,1,0,3,Abdou Kader Mangane,Gazélec Ajaccio,2,Gazélec Ajaccio,Carry,From Kick Off,,,1.163197,,,0,30.8,28.8,3,0,0,draw,0,3,0
10,3901247,1,0,4,Abdou Kader Mangane,Gazélec Ajaccio,2,Gazélec Ajaccio,Pass,From Kick Off,,,0.119511,Incomplete,,0,30.0,28.8,4,0,0,draw,0,4,0
11,3901247,1,0,4,Ángel Fabián Di María Hernández,Paris Saint-Germain,2,Gazélec Ajaccio,Block,From Kick Off,,,0.0,,,0,83.9,51.1,4,0,0,draw,0,4,0
12,3901247,1,0,6,Edinson Roberto Cavani Gómez,Paris Saint-Germain,2,Gazélec Ajaccio,Pressure,From Kick Off,,,0.348662,,,0,68.2,19.0,6,0,0,draw,0,6,0
13,3901247,1,0,6,Alassane Touré,Gazélec Ajaccio,2,Gazélec Ajaccio,Pass,From Kick Off,,,2.920255,Incomplete,,0,50.1,59.9,6,0,0,draw,0,6,0
15,3901247,1,0,9,Thiago Emiliano da Silva,Paris Saint-Germain,2,Gazélec Ajaccio,Pass,From Kick Off,,,2.079848,Incomplete,,0,36.8,42.2,9,0,0,draw,0,9,0
16,3901247,1,0,9,Jacques Zoua Daogari,Gazélec Ajaccio,2,Gazélec Ajaccio,Duel,From Kick Off,Aerial Lost,,0.0,,,0,83.3,37.9,9,0,0,draw,0,9,0
18,3901247,1,0,11,Abdou Kader Mangane,Gazélec Ajaccio,2,Gazélec Ajaccio,Clearance,From Kick Off,,,0.0,,,0,60.9,32.5,11,0,0,draw,0,11,0
19,3901247,1,0,12,Christopher Nkunku,Paris Saint-Germain,3,Paris Saint-Germain,Ball Recovery,Regular Play,,,0.0,,,0,43.5,35.9,12,0,0,draw,0,12,0
20,3901247,1,0,12,Christopher Nkunku,Paris Saint-Germain,3,Paris Saint-Germain,Carry,Regular Play,,,1.278621,,,0,43.5,35.9,12,0,0,draw,0,12,0
21,3901247,1,0,14,Christopher Nkunku,Paris Saint-Germain,3,Paris Saint-Germain,Pass,Regular Play,,,0.523041,,,0,42.0,36.2,14,0,0,draw,0,14,0
23,3901247,1,0,14,Benjamin Stambouli,Paris Saint-Germain,3,Paris Saint-Germain,Pass,Regular Play,,,1.190504,,,0,41.2,44.6,14,0,0,draw,0,14,0
25,3901247,1,0,15,Ángel Fabián Di María Hernández,Paris Saint-Germain,3,Paris Saint-Germain,Carry,Regular Play,,,1.03061,,,0,48.6,37.4,15,0,0,draw,0,15,0
26,3901247,1,0,16,Khalid Boutaïb,Gazélec Ajaccio,3,Paris Saint-Germain,Pressure,Regular Play,,,0.428513,,,0,70.4,45.2,16,0,0,draw,0,16,0
27,3901247,1,0,16,Ángel Fabián Di María Hernández,Paris Saint-Germain,3,Paris Saint-Germain,Dispossessed,Regular Play,,,0.0,,,0,53.8,37.2,16,0,0,draw,0,16,0
28,3901247,1,0,16,Khalid Boutaïb,Gazélec Ajaccio,3,Paris Saint-Germain,Duel,Regular Play,Tackle,Success In Play,0.0,,,0,66.3,42.9,16,0,0,draw,0,16,0
29,3901247,1,0,18,Roderic Filippi,Gazélec Ajaccio,3,Paris Saint-Germain,Pressure,Regular Play,,,0.12,,,0,51.1,46.6,18,0,0,draw,0,18,0
30,3901247,1,0,18,Zlatan Ibrahimović,Paris Saint-Germain,3,Paris Saint-Germain,Pass,Regular Play,,,2.396378,,,0,67.3,33.5,18,0,0,draw,0,18,0
32,3901247,1,0,20,Marcos Aoás Corrêa,Paris Saint-Germain,3,Paris Saint-Germain,Carry,Regular Play,,,1.658097,,,0,45.1,71.2,20,0,0,draw,0,20,0
33,3901247,1,0,22,Marcos Aoás Corrêa,Paris Saint-Germain,3,Paris Saint-Germain,Pass,Regular Play,,,1.430191,,,0,45.7,71.8,22,0,0,draw,0,22,0
35,3901247,1,0,23,Thiago Emiliano da Silva,Paris Saint-Germain,3,Paris Saint-Germain,Carry,Regular Play,,,1.90056,,,0,34.9,60.7,23,0,0,draw,0,23,0
36,3901247,1,0,25,Thiago Emiliano da Silva,Paris Saint-Germain,3,Paris Saint-Germain,Pass,Regular Play,,,2.244582,,,0,34.8,59.8,25,0,0,draw,0,25,0
38,3901247,1,0,27,David Luiz Moreira Marinho,Paris Saint-Germain,3,Paris Saint-Germain,Carry,Regular Play,,,1.627184,,,0,41.2,21.3,27,0,0,draw,0,27,0
39,3901247,1,0,29,David Luiz Moreira Marinho,Paris Saint-Germain,3,Paris Saint-Germain,Pass,Regular Play,,,1.861397,,,0,42.0,16.5,29,0,0,draw,0,29,0
41,3901247,1,0,31,Layvin Kurzawa,Paris Saint-Germain,3,Paris Saint-Germain,Carry,Regular Play,,,0.819006,,,0,54.9,2.2,31,0,0,draw,0,31,0
42,3901247,1,0,32,Layvin Kurzawa,Paris Saint-Germain,3,Paris Saint-Germain,Pass,Regular Play,,,1.02789,,,0,54.0,3.8,32,0,0,draw,0,32,0
44,3901247,1,0,33,David Luiz Moreira Marinho,Paris Saint-Germain,3,Paris Saint-Germain,Carry,Regular Play,,,2.925281,,,0,45.5,16.3,33,0,0,draw,0,33,0
45,3901247,1,0,36,David Luiz Moreira Marinho,Paris Saint-Germain,3,Paris Saint-Germain,Pass,Regular Play,,,2.467164,,,0,46.8,21.4,36,0,0,draw,0,36,0
47,3901247,1,0,38,Thiago Emiliano da Silva,Paris Saint-Germain,3,Paris Saint-Germain,Carry,Regular Play,,,2.750863,,,0,52.0,55.7,38,0,0,draw,0,38,0
48,3901247,1,0,41,Thiago Emiliano da Silva,Paris Saint-Germain,3,Paris Saint-Germain,Pass,Regular Play,,,2.612301,,,0,56.2,52.0,41,0,0,draw,0,41,0
50,3901247,1,0,44,David Luiz Moreira Marinho,Paris Saint-Germain,3,Paris Saint-Germain,Carry,Regular Play,,,4.680464,,,0,52.2,19.0,44,0,0,draw,0,44,0
51,3901247,1,0,48,David Luiz Moreira Marinho,Paris Saint-Germain,3,Paris Saint-Germain,Pass,Regular Play,,,2.012773,,,0,56.1,18.8,48,0,0,draw,0,48,0
53,3901247,1,0,50,Thiago Emiliano da Silva,Paris Saint-Germain,3,Paris Saint-Germain,Carry,Regular Play,,,0.803989,,,0,58.6,46.3,50,0,0,draw,0,50,0
54,3901247,1,0,51,Thiago Emiliano da Silva,Paris Saint-Germain,3,Paris Saint-Germain,Pass,Regular Play,,,1.381252,,,0,56.2,45.7,51,0,0,draw,0,51,0
56,3901247,1,0,52,Ángel Fabián Di María Hernández,Paris Saint-Germain,3,Paris Saint-Germain,Carry,Regular Play,,,3.163056,,,0,64.6,62.7,52,0,0,draw,0,52,0
57,3901247,1,0,56,Ángel Fabián Di María Hernández,Paris Saint-Germain,3,Paris Saint-Germain,Pass,Regular Play,,,2.09339,,,0,72.1,55.9,56,0,0,draw,0,56,0
59,3901247,1,0,58,Zlatan Ibrahimović,Paris Saint-Germain,3,Paris Saint-Germain,Pass,Regular Play,,,0.988965,Incomplete,,0,105.1,31.8,58,0,0,draw,0,58,0
60,3901247,1,0,58,Roderic Filippi,Gazélec Ajaccio,3,Paris Saint-Germain,Duel,Regular Play,Aerial Lost,,0.0,,,0,15.0,48.3,58,0,0,draw,0,58,0
62,3901247,1,0,59,Abdou Kader Mangane,Gazélec Ajaccio,3,Paris Saint-Germain,Clearance,Regular Play,,,0.0,,,0,14.5,36.3,59,0,0,draw,0,59,0
63,3901247,1,1,1,Jacques Zoua Daogari,Gazélec Ajaccio,4,Gazélec Ajaccio,Ball Recovery,Regular Play,,,0.0,,,0,51.9,41.4,61,0,0,draw,0,61,0
64,3901247,1,1,1,Jacques Zoua Daogari,Gazélec Ajaccio,4,Gazélec Ajaccio,Carry,Regular Play,,,1.826727,,,0,51.9,41.4,61,0,0,draw,0,61,0
65,3901247,1,1,2,Thiago Motta,Paris Saint-Germain,4,Gazélec Ajaccio,Pressure,Regular Play,,,0.836519,,,0,71.2,39.5,62,0,0,draw,0,62,0
66,3901247,1,1,3,Thiago Motta,Paris Saint-Germain,4,Gazélec Ajaccio,Foul Committed,Regular Play,,,0.0,,,0,68.4,38.5,63,0,0,draw,0,63,0
67,3901247,1,1,3,Jacques Zoua Daogari,Gazélec Ajaccio,4,Gazélec Ajaccio,Foul Won,Regular Play,,,0.0,,,0,51.7,41.6,63,0,0,draw,0,63,0
68,3901247,1,1,8,Jérôme Le Moigne,Gazélec Ajaccio,5,Gazélec Ajaccio,Pass,From Free Kick,,,1.386518,,,0,45.7,41.1,68,0,0,draw,0,68,0
70,3901247,1,1,12,Pablo Jean Antoine Martínez,Gazélec Ajaccio,5,Gazélec Ajaccio,Pass,From Free Kick,,,1.149805,,,0,45.7,11.6,72,0,0,draw,0,72,0
72,3901247,1,1,13,Issiaga Sylla,Gazélec Ajaccio,5,Gazélec Ajaccio,Carry,From Free Kick,,,2.378795,,,0,63.3,4.3,73,0,0,draw,0,73,0
73,3901247,1,1,15,Issiaga Sylla,Gazélec Ajaccio,5,Gazélec Ajaccio,Pass,From Free Kick,,,0.864187,,,0,79.3,3.7,75,0,0,draw,0,75,0
75,3901247,1,1,16,Jacques Zoua Daogari,Gazélec Ajaccio,5,Gazélec Ajaccio,Carry,From Free Kick,,,2.233787,,,0,86.6,19.1,76,0,0,draw,0,76,0
