index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3900490,1,0,0,Ezequiel Iván Lavezzi,Paris Saint-Germain,2,Paris Saint-Germain,Pass,From Kick Off,,,0.585379,,,0,61.0,40.1,0,0,0,draw,0,0,0
7,3900490,1,0,0,Lucas Rodrigues Moura da Silva,Paris Saint-Germain,2,Paris Saint-Germain,Carry,From Kick Off,,,0.08,,,0,58.2,44.4,0,0,0,draw,0,0,0
8,3900490,1,0,1,Lucas Rodrigues Moura da Silva,Paris Saint-Germain,2,Paris Saint-Germain,Pass,From Kick Off,,,1.676635,,,0,58.2,44.2,1,0,0,draw,0,1,0
10,3900490,1,0,2,Benjamin Stambouli,Paris Saint-Germain,2,Paris Saint-Germain,Carry,From Kick Off,,,0.806649,,,0,46.5,43.6,2,0,0,draw,0,2,0
11,3900490,1,0,3,Benjamin Stambouli,Paris Saint-Germain,2,Paris Saint-Germain,Pass,From Kick Off,,,1.538637,,,0,46.5,43.6,3,0,0,draw,0,3,0
13,3900490,1,0,5,Serge Aurier,Paris Saint-Germain,2,Paris Saint-Germain,Carry,From Kick Off,,,0.532735,,,0,31.9,56.9,5,0,0,draw,0,5,0
14,3900490,1,0,5,Serge Aurier,Paris Saint-Germain,2,Paris Saint-Germain,Pass,From Kick Off,,,1.94245,,,0,35.5,54.9,5,0,0,draw,0,5,0
16,3900490,1,0,7,Thiago Emiliano da Silva,Paris Saint-Germain,2,Paris Saint-Germain,Carry,From Kick Off,,,1.410953,,,0,29.8,25.8,7,0,0,draw,0,7,0
17,3900490,1,0,8,Thiago Emiliano da Silva,Paris Saint-Germain,2,Paris Saint-Germain,Pass,From Kick Off,,,1.388816,,,0,28.5,29.3,8,0,0,draw,0,8,0
19,3900490,1,0,10,Adrien Rabiot,Paris Saint-Germain,2,Paris Saint-Germain,Carry,From Kick Off,,,1.76532,,,0,43.5,48.3,10,0,0,draw,0,10,0
20,3900490,1,0,12,Adrien Rabiot,Paris Saint-Germain,2,Paris Saint-Germain,Pass,From Kick Off,,,1.295213,,,0,50.7,36.7,12,0,0,draw,0,12,0
22,3900490,1,0,13,Benjamin Stambouli,Paris Saint-Germain,2,Paris Saint-Germain,Carry,From Kick Off,,,0.67752,,,0,47.3,26.5,13,0,0,draw,0,13,0
23,3900490,1,0,14,Benjamin Stambouli,Paris Saint-Germain,2,Paris Saint-Germain,Pass,From Kick Off,,,1.330817,,,0,47.7,24.8,14,0,0,draw,0,14,0
25,3900490,1,0,15,Lucas Rodrigues Moura da Silva,Paris Saint-Germain,2,Paris Saint-Germain,Carry,From Kick Off,,,0.909457,,,0,64.0,21.1,15,0,0,draw,0,15,0
26,3900490,1,0,15,Gélson da Conceição Tavares Fernandes,Rennes,2,Paris Saint-Germain,Pressure,From Kick Off,,,0.238564,,,0,53.7,55.5,15,0,0,draw,0,15,0
27,3900490,1,0,16,Lucas Rodrigues Moura da Silva,Paris Saint-Germain,2,Paris Saint-Germain,Dispossessed,From Kick Off,,,0.0,,,0,65.7,23.5,16,0,0,draw,0,16,0
28,3900490,1,0,16,Gélson da Conceição Tavares Fernandes,Rennes,2,Paris Saint-Germain,Duel,From Kick Off,Tackle,Lost In Play,0.0,,,0,54.4,56.6,16,0,0,draw,0,16,0
