index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3900562,1,0,1,Julien Féret,Caen,2,Caen,Pass,From Kick Off,,,0.716279,,,0,61.0,40.1,1,0,0,draw,0,0,0
7,3900562,1,0,2,Andy Delort,Caen,2,Caen,Pass,From Kick Off,,,0.901995,,,0,60.1,41.4,2,0,0,draw,0,1,0
9,3900562,1,0,2,Nicolas Seube,Caen,2,Caen,Carry,From Kick Off,,,0.70617,,,0,52.4,41.2,2,0,0,draw,0,1,0
10,3900562,1,0,3,Nicolas Seube,Caen,2,Caen,Pass,From Kick Off,,,6.128631,Out,,0,52.8,42.1,3,0,0,draw,0,2,0
12,3900562,1,0,11,Maxwell Scherrer Cabelino Andrade,Paris Saint-Germain,3,Paris Saint-Germain,Pass,From Throw In,,,1.151059,,,0,19.1,0.1,11,0,0,draw,0,10,0
14,3900562,1,0,12,Thiago Motta,Paris Saint-Germain,3,Paris Saint-Germain,Pass,From Throw In,,,1.029494,,,0,23.9,8.5,12,0,0,draw,0,11,0
16,3900562,1,0,13,Maxwell Scherrer Cabelino Andrade,Paris Saint-Germain,3,Paris Saint-Germain,Pass,From Throw In,,,2.074335,Incomplete,,0,20.2,1.8,13,0,0,draw,0,12,0
18,3900562,1,0,16,Zlatan Ibrahimović,Paris Saint-Germain,3,Paris Saint-Germain,Duel,From Throw In,Aerial Lost,,0.0,,,0,57.4,23.8,16,0,0,draw,0,15,0
19,3900562,1,0,16,Syam Ben Youssef,Caen,4,Caen,Pass,Regular Play,,,5.011579,,,0,62.7,56.3,16,0,0,draw,0,15,0
21,3900562,1,0,21,Julien Féret,Caen,4,Caen,Carry,Regular Play,,,0.160901,,,0,89.7,36.9,21,0,0,draw,0,20,0
22,3900562,1,0,21,Julien Féret,Caen,4,Caen,Miscontrol,Regular Play,,,0.0,,,0,89.7,36.9,21,0,0,draw,0,20,0
23,3900562,1,0,22,Thiago Emiliano da Silva,Paris Saint-Germain,4,Caen,Clearance,Regular Play,,,0.0,,,0,27.3,47.1,22,0,0,draw,0,21,0
24,3900562,1,0,27,Rémy Vercoutre,Caen,4,Caen,Ball Recovery,Regular Play,,,0.0,,,0,7.9,29.3,27,0,0,draw,0,26,0
25,3900562,1,0,27,Rémy Vercoutre,Caen,4,Caen,Carry,Regular Play,,,13.19686,,,0,7.9,29.3,27,0,0,draw,0,26,0
26,3900562,1,0,40,Rémy Vercoutre,Caen,4,Caen,Pass,Regular Play,,,3.668785,Incomplete,,0,29.7,25.4,40,0,0,draw,0,39,0
28,3900562,1,0,44,Andy Delort,Caen,4,Caen,Duel,Regular Play,Aerial Lost,,0.0,,,0,93.6,16.1,44,0,0,draw,0,43,0
29,3900562,1,0,44,Serge Aurier,Paris Saint-Germain,4,Caen,Pass,Regular Play,,,1.323649,Incomplete,,0,26.5,64.0,44,0,0,draw,0,43,0
31,3900562,1,0,45,Chaker Alhadhur,Caen,4,Caen,Interception,Regular Play,,,0.0,,,0,81.7,7.9,45,0,0,draw,0,44,0
32,3900562,1,0,52,Serge Aurier,Paris Saint-Germain,5,Paris Saint-Germain,Pass,From Throw In,,,0.938311,,,0,30.4,80.0,52,0,0,draw,0,51,0
34,3900562,1,0,53,Thiago Motta,Paris Saint-Germain,5,Paris Saint-Germain,Pass,From Throw In,,,0.976422,,,0,29.5,70.6,53,0,0,draw,0,52,0
35,3900562,1,0,54,Andy Delort,Caen,5,Paris Saint-Germain,Pressure,From Throw In,,,0.509659,,,0,92.8,9.2,54,0,0,draw,0,53,0
37,3900562,1,0,54,Serge Aurier,Paris Saint-Germain,5,Paris Saint-Germain,Pass,From Throw In,,,0.60981,Incomplete,,0,28.2,74.7,54,0,0,draw,0,53,0
39,3900562,1,0,54,Julien Féret,Caen,5,Paris Saint-Germain,Interception,From Throw In,,,0.0,,,0,88.4,9.7,54,0,0,draw,0,53,0
40,3900562,1,0,55,Serge Aurier,Paris Saint-Germain,5,Paris Saint-Germain,Pressure,From Throw In,,,0.721998,,,0,29.5,75.2,55,0,0,draw,0,54,0
41,3900562,1,0,56,Vincent Bessat,Caen,5,Paris Saint-Germain,Pass,From Throw In,,,1.746834,Incomplete,,0,87.6,5.2,56,0,0,draw,0,55,0
43,3900562,1,0,58,Thiago Emiliano da Silva,Paris Saint-Germain,5,Paris Saint-Germain,Clearance,From Throw In,,,0.0,,,0,24.2,66.6,58,0,0,draw,0,57,0
44,3900562,1,1,0,Syam Ben Youssef,Caen,5,Paris Saint-Germain,Pass,From Throw In,,,1.582524,Incomplete,,0,63.8,32.1,60,0,0,draw,0,59,0
46,3900562,1,1,2,Ángel Fabián Di María Hernández,Paris Saint-Germain,5,Paris Saint-Germain,Ball Recovery,From Throw In,,,0.0,,,0,41.4,69.6,62,0,0,draw,0,61,0
47,3900562,1,1,2,Thiago Motta,Paris Saint-Germain,5,Paris Saint-Germain,Pressure,From Throw In,,,0.854712,,,0,41.6,63.1,62,0,0,draw,0,61,0
48,3900562,1,1,2,Ángel Fabián Di María Hernández,Paris Saint-Germain,5,Paris Saint-Germain,Pressure,From Throw In,,,0.579141,,,0,40.5,56.0,62,0,0,draw,0,61,0
49,3900562,1,1,3,Julien Féret,Caen,5,Paris Saint-Germain,Pass,From Throw In,,,1.2545,,,0,79.1,19.8,63,0,0,draw,0,62,0
51,3900562,1,1,4,Andy Delort,Caen,5,Paris Saint-Germain,Carry,From Throw In,,,2.487348,,,0,91.9,15.5,64,0,0,draw,0,63,0
52,3900562,1,1,6,Serge Aurier,Paris Saint-Germain,5,Paris Saint-Germain,Pressure,From Throw In,,,1.115395,,,0,21.5,59.0,66,0,0,draw,0,65,0
53,3900562,1,1,7,Andy Delort,Caen,5,Paris Saint-Germain,Dispossessed,From Throw In,,,0.0,,,0,103.3,23.9,67,0,0,draw,0,66,0
54,3900562,1,1,7,Serge Aurier,Paris Saint-Germain,5,Paris Saint-Germain,Duel,From Throw In,Tackle,Won,0.0,,,0,16.8,56.2,67,0,0,draw,0,66,0
55,3900562,1,1,7,Serge Aurier,Paris Saint-Germain,5,Paris Saint-Germain,Carry,From Throw In,,,1.680842,,,0,16.8,56.2,67,0,0,draw,0,66,0
56,3900562,1,1,8,Jonathan Delaplace,Caen,5,Paris Saint-Germain,Pressure,From Throw In,,,0.25543,,,0,102.7,37.3,68,0,0,draw,0,67,0
57,3900562,1,1,8,Serge Aurier,Paris Saint-Germain,5,Paris Saint-Germain,Pass,From Throw In,,,2.31328,,,0,15.0,46.5,68,0,0,draw,0,67,0
59,3900562,1,1,9,Blaise Matuidi,Paris Saint-Germain,5,Paris Saint-Germain,Carry,From Throw In,,,2.139981,,,0,19.1,39.1,69,0,0,draw,0,68,0
