index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3829490,1,0,0,Wallyson Teixeira Mallmann,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.016063,,,0,61.0,40.1,0,0,0,draw,0,0,0
7,3829490,1,0,1,Hatem Ben Arfa,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,0.824253,,,0,60.2,41.8,1,0,0,draw,0,1,0
8,3829490,1,0,2,Hatem Ben Arfa,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,3.339575,Out,,0,63.5,40.4,2,0,0,draw,0,2,0
9,3829490,1,0,18,Pierre-Yves Polomat,Saint-Étienne,3,Saint-Étienne,Pass,From Throw In,,,1.757331,Incomplete,,0,15.1,0.1,18,0,0,draw,0,18,0
11,3829490,1,0,20,Vincent Koziello,OGC Nice,3,Saint-Étienne,Pass,From Throw In,,,1.287379,Incomplete,,0,84.9,76.6,20,0,0,draw,0,20,0
13,3829490,1,0,21,Valentin Eysseric,Saint-Étienne,3,Saint-Étienne,Ball Recovery,From Throw In,,,0.0,,,0,41.5,18.0,21,0,0,draw,0,21,0
14,3829490,1,0,21,Valentin Eysseric,Saint-Étienne,3,Saint-Étienne,Carry,From Throw In,,,0.944803,,,0,41.5,18.0,21,0,0,draw,0,21,0
15,3829490,1,0,21,Jean Michaël Seri,OGC Nice,3,Saint-Étienne,Pressure,From Throw In,,,0.656764,,,0,78.3,56.2,21,0,0,draw,0,21,0
16,3829490,1,0,22,Valentin Eysseric,Saint-Étienne,3,Saint-Étienne,Pass,From Throw In,,,1.253805,Incomplete,,0,43.4,22.2,22,0,0,draw,0,22,0
18,3829490,1,0,23,Nampalys Mendy,OGC Nice,4,OGC Nice,Pass,Regular Play,,,2.314677,,,0,73.9,53.0,23,0,0,draw,0,23,0
20,3829490,1,0,26,Ricardo Domingos Barbosa Pereira,OGC Nice,4,OGC Nice,Carry,Regular Play,,,1.57827,,,0,77.5,55.7,26,0,0,draw,0,26,0
21,3829490,1,0,26,Valentin Eysseric,Saint-Étienne,4,OGC Nice,Pressure,Regular Play,,,0.997891,,,0,56.5,37.2,26,0,0,draw,0,26,0
22,3829490,1,0,27,Valentin Eysseric,Saint-Étienne,4,OGC Nice,Foul Committed,Regular Play,,,0.0,,,0,64.6,41.5,27,0,0,draw,0,27,0
23,3829490,1,0,27,Ricardo Domingos Barbosa Pereira,OGC Nice,4,OGC Nice,Foul Won,Regular Play,,,0.0,,,0,55.5,38.6,27,0,0,draw,0,27,0
24,3829490,1,0,39,Nampalys Mendy,OGC Nice,5,OGC Nice,Pass,From Free Kick,,,1.616893,,,0,56.6,38.0,39,0,0,draw,0,39,0
26,3829490,1,0,40,Maxime Le Marchand,OGC Nice,5,OGC Nice,Carry,From Free Kick,,,0.08,,,0,42.9,31.4,40,0,0,draw,0,40,0
27,3829490,1,0,40,Maxime Le Marchand,OGC Nice,5,OGC Nice,Pass,From Free Kick,,,1.749384,,,0,42.9,31.4,40,0,0,draw,0,40,0
29,3829490,1,0,42,Mathieu Bodmer,OGC Nice,5,OGC Nice,Carry,From Free Kick,,,0.040000003,,,0,44.6,59.3,42,0,0,draw,0,42,0
30,3829490,1,0,42,Mathieu Bodmer,OGC Nice,5,OGC Nice,Pass,From Free Kick,,,0.797071,,,0,45.2,59.3,42,0,0,draw,0,42,0
32,3829490,1,0,43,Vincent Koziello,OGC Nice,5,OGC Nice,Carry,From Free Kick,,,1.21816,,,0,56.4,59.8,43,0,0,draw,0,43,0
33,3829490,1,0,43,Jérémy Clément,Saint-Étienne,5,OGC Nice,Pressure,From Free Kick,,,0.874981,,,0,57.0,20.4,43,0,0,draw,0,43,0
34,3829490,1,0,44,Vincent Koziello,OGC Nice,5,OGC Nice,Dispossessed,From Free Kick,,,0.0,,,0,64.2,62.9,44,0,0,draw,0,44,0
35,3829490,1,0,44,Jérémy Clément,Saint-Étienne,5,OGC Nice,Duel,From Free Kick,Tackle,Success In Play,0.0,,,0,55.9,17.2,44,0,0,draw,0,44,0
36,3829490,1,0,45,Jérémy Pied,OGC Nice,5,OGC Nice,Pressure,From Free Kick,,,0.822287,,,0,56.0,69.9,45,0,0,draw,0,45,0
37,3829490,1,0,45,Jonathan Bamba,Saint-Étienne,5,OGC Nice,Ball Recovery,From Free Kick,,,0.0,,,0,64.1,13.8,45,0,0,draw,0,45,0
38,3829490,1,0,45,Jonathan Bamba,Saint-Étienne,5,OGC Nice,Carry,From Free Kick,,,0.802518,,,0,64.1,13.8,45,0,0,draw,0,45,0
39,3829490,1,0,46,Jonathan Bamba,Saint-Étienne,5,OGC Nice,Pass,From Free Kick,,,0.833745,,,0,65.2,15.1,46,0,0,draw,0,46,0
41,3829490,1,0,46,Robert Berič,Saint-Étienne,5,OGC Nice,Carry,From Free Kick,,,1.078979,,,0,76.2,7.9,46,0,0,draw,0,46,0
42,3829490,1,0,47,Jérémy Pied,OGC Nice,5,OGC Nice,Pressure,From Free Kick,,,0.590565,,,0,50.7,71.8,47,0,0,draw,0,47,0
43,3829490,1,0,47,Robert Berič,Saint-Étienne,5,OGC Nice,Dispossessed,From Free Kick,,,0.0,,,0,74.5,9.1,47,0,0,draw,0,47,0
44,3829490,1,0,47,Jérémy Pied,OGC Nice,5,OGC Nice,Duel,From Free Kick,Tackle,Success In Play,0.0,,,0,45.6,71.0,47,0,0,draw,0,47,0
45,3829490,1,0,49,Nampalys Mendy,OGC Nice,5,OGC Nice,Pass,From Free Kick,,,1.17582,,,0,36.3,64.6,49,0,0,draw,0,49,0
47,3829490,1,0,50,Maxime Le Marchand,OGC Nice,5,OGC Nice,Carry,From Free Kick,,,1.649805,,,0,28.3,52.1,50,0,0,draw,0,50,0
48,3829490,1,0,51,Valentin Eysseric,Saint-Étienne,5,OGC Nice,Pressure,From Free Kick,,,1.003048,,,0,86.3,27.5,51,0,0,draw,0,51,0
50,3829490,1,0,52,Maxime Le Marchand,OGC Nice,5,OGC Nice,Dribble,From Free Kick,,,0.0,,,0,27.9,55.1,52,0,0,draw,0,52,0
51,3829490,1,0,52,Maxime Le Marchand,OGC Nice,5,OGC Nice,Carry,From Free Kick,,,1.305334,,,0,27.9,55.1,52,0,0,draw,0,52,0
52,3829490,1,0,53,Robert Berič,Saint-Étienne,5,OGC Nice,Pressure,From Free Kick,,,0.732628,,,0,86.3,18.5,53,0,0,draw,0,53,0
53,3829490,1,0,53,Jérémy Clément,Saint-Étienne,5,OGC Nice,Pressure,From Free Kick,,,0.326693,,,0,82.9,24.4,53,0,0,draw,0,53,0
54,3829490,1,0,53,Maxime Le Marchand,OGC Nice,5,OGC Nice,Pass,From Free Kick,,,1.635041,,,0,32.7,56.8,53,0,0,draw,0,53,0
55,3829490,1,0,55,Jonathan Bamba,Saint-Étienne,5,OGC Nice,Pressure,From Free Kick,,,0.459618,,,0,75.7,18.0,55,0,0,draw,0,55,0
57,3829490,1,0,55,Wallyson Teixeira Mallmann,OGC Nice,5,OGC Nice,Pass,From Free Kick,,,0.284154,Incomplete,,0,46.3,59.1,55,0,0,draw,0,55,0
59,3829490,1,0,55,Jonathan Bamba,Saint-Étienne,5,OGC Nice,Block,From Free Kick,,,0.0,,,0,75.5,22.2,55,0,0,draw,0,55,0
60,3829490,1,0,56,Jonathan Bamba,Saint-Étienne,6,Saint-Étienne,Ball Recovery,Regular Play,,,0.0,,,0,72.6,20.8,56,0,0,draw,0,56,0
61,3829490,1,0,56,Jonathan Bamba,Saint-Étienne,6,Saint-Étienne,Carry,Regular Play,,,0.462176,,,0,72.6,20.8,56,0,0,draw,0,56,0
62,3829490,1,0,56,Jonathan Bamba,Saint-Étienne,6,Saint-Étienne,Pass,Regular Play,,,2.240897,,,0,71.9,21.6,56,0,0,draw,0,56,0
64,3829490,1,0,58,Kévin Malcuit,Saint-Étienne,6,Saint-Étienne,Carry,Regular Play,,,8.544948,,,0,63.1,50.8,58,0,0,draw,0,58,0
65,3829490,1,1,5,Jean Michaël Seri,OGC Nice,6,Saint-Étienne,Pressure,Regular Play,,,1.300702,,,0,25.4,11.2,65,0,0,draw,0,65,0
66,3829490,1,1,7,Kévin Malcuit,Saint-Étienne,6,Saint-Étienne,Pass,Regular Play,,,1.123298,,,0,91.0,58.6,67,0,0,draw,0,67,0
68,3829490,1,1,8,Robert Berič,Saint-Étienne,6,Saint-Étienne,Carry,Regular Play,,,0.040000003,,,0,107.8,46.9,68,0,0,draw,0,68,0
69,3829490,1,1,8,Robert Berič,Saint-Étienne,6,Saint-Étienne,Miscontrol,Regular Play,,,0.0,,,0,107.8,47.2,68,0,0,draw,0,68,0
70,3829490,1,1,10,Mouez Hassen,OGC Nice,7,OGC Nice,Ball Recovery,Regular Play,,,0.0,,,0,8.7,39.5,70,0,0,draw,0,70,0
