index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3829464,1,0,2,Hatem Ben Arfa,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,0.334189,,,0,61.0,40.1,2,0,0,draw,0,0,0
7,3829464,1,0,3,Vincent Koziello,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,0.671676,Out,,0,49.0,37.0,3,0,0,draw,0,1,0
8,3829464,1,0,13,Gilles Cioni,Bastia,3,Bastia,Pass,From Throw In,,,1.665903,Incomplete,,0,84.9,80.0,13,0,0,draw,0,11,0
10,3829464,1,0,15,Evaeverson Lemos da Silva Brandão,Bastia,3,Bastia,Duel,From Throw In,Aerial Lost,,0.0,,,0,103.0,65.2,15,0,0,draw,0,13,0
11,3829464,1,0,15,Mathieu Bodmer,OGC Nice,3,Bastia,Clearance,From Throw In,,,0.0,,,0,17.1,14.9,15,0,0,draw,0,13,0
12,3829464,1,0,17,Gilles Cioni,Bastia,3,Bastia,Pass,From Throw In,,,1.577052,Incomplete,,0,78.8,69.9,17,0,0,draw,0,15,0
14,3829464,1,0,18,Paul Baysse,OGC Nice,4,OGC Nice,Pass,Regular Play,,,0.983056,,,0,21.8,24.1,18,0,0,draw,0,16,0
16,3829464,1,0,19,Jean Michaël Seri,OGC Nice,4,OGC Nice,Carry,Regular Play,,,0.077035,,,0,35.1,18.5,19,0,0,draw,0,17,0
17,3829464,1,0,19,Jean Michaël Seri,OGC Nice,4,OGC Nice,Pass,Regular Play,,,1.792188,Incomplete,,0,36.2,17.2,19,0,0,draw,0,17,0
18,3829464,1,0,21,Vincent Koziello,OGC Nice,4,OGC Nice,Pressure,Regular Play,,,0.205307,,,0,36.9,32.9,21,0,0,draw,0,19,0
20,3829464,1,0,21,Gaël Danic,Bastia,4,OGC Nice,Pass,Regular Play,,,1.310926,Incomplete,,0,80.2,43.1,21,0,0,draw,0,19,0
22,3829464,1,0,22,Paul Baysse,OGC Nice,4,OGC Nice,Clearance,Regular Play,,,0.0,,,0,23.4,34.4,22,0,0,draw,0,20,0
23,3829464,1,0,24,Hatem Ben Arfa,OGC Nice,4,OGC Nice,Pass,Regular Play,,,0.655481,,,0,44.1,32.5,24,0,0,draw,0,22,0
25,3829464,1,0,24,Jean Michaël Seri,OGC Nice,4,OGC Nice,Carry,Regular Play,,,1.442012,,,0,37.5,26.5,24,0,0,draw,0,22,0
26,3829464,1,0,25,Yannick Cahuzac,Bastia,4,OGC Nice,Pressure,Regular Play,,,0.673043,,,0,79.4,51.9,25,0,0,draw,0,23,0
27,3829464,1,0,26,Jean Michaël Seri,OGC Nice,4,OGC Nice,Pass,Regular Play,,,0.997568,,,0,37.5,26.9,26,0,0,draw,0,24,0
29,3829464,1,0,27,Nampalys Mendy,OGC Nice,4,OGC Nice,Carry,Regular Play,,,1.270055,,,0,31.9,33.1,27,0,0,draw,0,25,0
30,3829464,1,0,27,Abdoulaye Sadio Diallo,Bastia,4,OGC Nice,Pressure,Regular Play,,,0.884355,,,0,84.0,47.7,27,0,0,draw,0,25,0
