index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3829418,1,0,1,Yannis Salibur,Guingamp,2,Guingamp,Pass,From Kick Off,,,0.418561,,,0,60.0,40.0,1,0,0,draw,0,0,0
7,3829418,1,0,1,Younousse Sankharé,Guingamp,2,Guingamp,Carry,From Kick Off,,,1.733963,,,0,52.0,42.7,1,0,0,draw,0,0,0
8,3829418,1,0,3,Younousse Sankharé,Guingamp,2,Guingamp,Pass,From Kick Off,,,1.863328,,,0,46.1,29.3,3,0,0,draw,0,2,0
10,3829418,1,0,5,Dorian Lévêque,Guingamp,2,Guingamp,Carry,From Kick Off,,,1.851523,,,0,56.3,3.4,5,0,0,draw,0,4,0
11,3829418,1,0,6,Dorian Lévêque,Guingamp,2,Guingamp,Pass,From Kick Off,,,1.104764,,,0,46.6,5.1,6,0,0,draw,0,5,0
13,3829418,1,0,7,Jérémy Sorbon,Guingamp,2,Guingamp,Carry,From Kick Off,,,1.299561,,,0,35.0,14.1,7,0,0,draw,0,6,0
14,3829418,1,0,9,Jérémy Sorbon,Guingamp,2,Guingamp,Pass,From Kick Off,,,2.186251,,,0,35.0,16.2,9,0,0,draw,0,8,0
16,3829418,1,0,11,Christophe Kerbrat,Guingamp,2,Guingamp,Carry,From Kick Off,,,1.689608,,,0,34.8,50.3,11,0,0,draw,0,10,0
17,3829418,1,0,13,Christophe Kerbrat,Guingamp,2,Guingamp,Pass,From Kick Off,,,1.461613,,,0,35.7,52.7,13,0,0,draw,0,12,0
19,3829418,1,0,14,Jérémy Sorbon,Guingamp,2,Guingamp,Carry,From Kick Off,,,1.64696,,,0,38.1,27.7,14,0,0,draw,0,13,0
20,3829418,1,0,16,Jérémy Sorbon,Guingamp,2,Guingamp,Pass,From Kick Off,,,1.593715,,,0,38.1,27.5,16,0,0,draw,0,15,0
22,3829418,1,0,17,Dorian Lévêque,Guingamp,2,Guingamp,Carry,From Kick Off,,,1.886323,,,0,61.6,4.0,17,0,0,draw,0,16,0
23,3829418,1,0,19,Emiliano Sala,Nantes,2,Guingamp,Pressure,From Kick Off,,,0.533791,,,0,62.4,73.7,19,0,0,draw,0,18,0
24,3829418,1,0,19,Dorian Lévêque,Guingamp,2,Guingamp,Pass,From Kick Off,,,1.594699,,,0,55.0,6.0,19,0,0,draw,0,18,0
26,3829418,1,0,21,Jérémy Sorbon,Guingamp,2,Guingamp,Carry,From Kick Off,,,2.12023,,,0,39.9,17.5,21,0,0,draw,0,20,0
27,3829418,1,0,23,Jérémy Sorbon,Guingamp,2,Guingamp,Pass,From Kick Off,,,1.803623,,,0,39.0,19.8,23,0,0,draw,0,22,0
29,3829418,1,0,25,Christophe Kerbrat,Guingamp,2,Guingamp,Carry,From Kick Off,,,2.674113,,,0,39.9,56.5,25,0,0,draw,0,24,0
30,3829418,1,0,27,Christophe Kerbrat,Guingamp,2,Guingamp,Pass,From Kick Off,,,1.192791,,,0,45.5,56.0,27,0,0,draw,0,26,0
32,3829418,1,0,29,Jérémy Sorbon,Guingamp,2,Guingamp,Carry,From Kick Off,,,3.396699,,,0,42.5,39.4,29,0,0,draw,0,28,0
33,3829418,1,0,32,Jérémy Sorbon,Guingamp,2,Guingamp,Pass,From Kick Off,,,2.252663,,,0,45.0,41.0,32,0,0,draw,0,31,0
35,3829418,1,0,34,Lars Christian Jacobsen,Guingamp,2,Guingamp,Carry,From Kick Off,,,0.12,,,0,51.4,76.8,34,0,0,draw,0,33,0
36,3829418,1,0,34,Lars Christian Jacobsen,Guingamp,2,Guingamp,Pass,From Kick Off,,,1.463132,,,0,50.6,76.8,34,0,0,draw,0,33,0
38,3829418,1,0,36,Christophe Kerbrat,Guingamp,2,Guingamp,Carry,From Kick Off,,,1.500997,,,0,37.4,66.9,36,0,0,draw,0,35,0
39,3829418,1,0,37,Christophe Kerbrat,Guingamp,2,Guingamp,Pass,From Kick Off,,,1.491588,,,0,40.1,60.5,37,0,0,draw,0,36,0
41,3829418,1,0,39,Jérémy Sorbon,Guingamp,2,Guingamp,Carry,From Kick Off,,,1.779217,,,0,38.1,34.1,39,0,0,draw,0,38,0
42,3829418,1,0,41,Jérémy Sorbon,Guingamp,2,Guingamp,Pass,From Kick Off,,,1.462327,,,0,39.3,32.8,41,0,0,draw,0,40,0
