index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3901255,1,0,0,Wergiton do Rosário Calmon,Toulouse,2,Toulouse,Pass,From Kick Off,,,0.541195,,,0,61.0,40.1,0,0,0,draw,0,0,0
7,3901255,1,0,1,Wissam Ben Yedder,Toulouse,2,Toulouse,Pass,From Kick Off,,,1.196297,,,0,60.1,40.4,1,0,0,draw,0,1,0
9,3901255,1,0,2,Étienne Didot,Toulouse,2,Toulouse,Carry,From Kick Off,,,0.006898,,,0,56.8,41.3,2,0,0,draw,0,2,0
10,3901255,1,0,2,Étienne Didot,Toulouse,2,Toulouse,Pass,From Kick Off,,,3.208255,Incomplete,,0,55.9,41.6,2,0,0,draw,0,2,0
12,3901255,1,0,5,Gaël Angoula,Angers,2,Toulouse,Clearance,From Kick Off,,,0.0,,,0,23.1,63.4,5,0,0,draw,0,5,0
13,3901255,1,0,15,Jacques François Moubandje,Toulouse,3,Toulouse,Pass,From Throw In,,,1.338899,,,0,49.0,0.1,15,0,0,draw,0,15,0
14,3901255,1,0,16,Gilles Sunu,Angers,3,Toulouse,Pressure,From Throw In,,,0.280026,,,0,43.7,69.0,16,0,0,draw,0,16,0
16,3901255,1,0,16,Martin Braithwaite Christensen,Toulouse,3,Toulouse,Miscontrol,From Throw In,,,0.0,,,0,74.5,11.4,16,0,0,draw,0,16,0
17,3901255,1,0,17,Cheikh N''Doye,Angers,3,Toulouse,Pass,From Throw In,,,0.836466,,,0,46.9,68.7,17,0,0,draw,0,17,0
19,3901255,1,0,18,Gilles Sunu,Angers,3,Toulouse,Carry,From Throw In,,,1.599155,,,0,44.4,70.2,18,0,0,draw,0,18,0
20,3901255,1,0,19,Wergiton do Rosário Calmon,Toulouse,3,Toulouse,Pressure,From Throw In,,,0.8723,,,0,70.0,4.7,19,0,0,draw,0,19,0
21,3901255,1,0,20,Gilles Sunu,Angers,3,Toulouse,Pass,From Throw In,,,3.8489,Incomplete,,0,49.7,78.4,20,0,0,draw,0,20,0
23,3901255,1,0,23,Issa Diop,Toulouse,3,Toulouse,Pass,From Throw In,,,2.689497,,,0,23.8,25.2,23,0,0,draw,0,23,0
24,3901255,1,0,25,Mohamed Lamine Yattara,Angers,3,Toulouse,Pressure,From Throw In,,,0.995888,,,0,104.6,43.8,25,0,0,draw,0,25,0
