index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3829439,1,0,0,Guido Marcelo Carrillo,AS Monaco,2,AS Monaco,Pass,From Kick Off,,,0.911022,,,0,61.0,40.1,0,0,0,draw,0,0,0
7,3829439,1,0,1,Farès Bahlouli,AS Monaco,2,AS Monaco,Carry,From Kick Off,,,3.661494,,,0,61.0,42.9,1,0,0,draw,0,1,0
8,3829439,1,0,5,Farès Bahlouli,AS Monaco,2,AS Monaco,Pass,From Kick Off,,,1.54436,,,0,68.7,13.7,5,0,0,draw,0,5,0
10,3829439,1,0,6,Layvin Kurzawa,AS Monaco,2,AS Monaco,Carry,From Kick Off,,,0.019553,,,0,60.8,5.8,6,0,0,draw,0,6,0
11,3829439,1,0,6,Layvin Kurzawa,AS Monaco,2,AS Monaco,Miscontrol,From Kick Off,,,0.0,,,0,63.7,5.8,6,0,0,draw,0,6,0
12,3829439,1,0,7,Layvin Kurzawa,AS Monaco,2,AS Monaco,Pressure,From Kick Off,,,0.325065,,,0,68.1,6.2,7,0,0,draw,0,7,0
13,3829439,1,0,8,Jean-Daniel Akpa Akpro,Toulouse,2,AS Monaco,Pass,From Kick Off,,,0.561157,Out,,0,48.5,74.5,8,0,0,draw,0,8,0
15,3829439,1,0,14,Layvin Kurzawa,AS Monaco,3,AS Monaco,Pass,From Throw In,,,0.789417,,,0,63.1,0.1,14,0,0,draw,0,14,0
17,3829439,1,0,15,Farès Bahlouli,AS Monaco,3,AS Monaco,Pass,From Throw In,,,0.668083,,,0,69.8,8.7,15,0,0,draw,0,15,0
19,3829439,1,0,16,Layvin Kurzawa,AS Monaco,3,AS Monaco,Carry,From Throw In,,,0.529549,,,0,68.3,4.8,16,0,0,draw,0,16,0
20,3829439,1,0,16,Jean-Daniel Akpa Akpro,Toulouse,3,AS Monaco,Pressure,From Throw In,,,0.329531,,,0,50.3,75.1,16,0,0,draw,0,16,0
21,3829439,1,0,16,Layvin Kurzawa,AS Monaco,3,AS Monaco,Pass,From Throw In,,,0.982924,Incomplete,,0,69.5,5.0,16,0,0,draw,0,16,0
23,3829439,1,0,17,Étienne Didot,Toulouse,3,AS Monaco,Pass,From Throw In,,,0.584238,,,0,48.1,71.3,17,0,0,draw,0,17,0
25,3829439,1,0,18,Jean-Daniel Akpa Akpro,Toulouse,3,AS Monaco,Miscontrol,From Throw In,,,0.0,,,0,50.8,75.9,18,0,0,draw,0,18,0
26,3829439,1,0,19,Jean-Daniel Akpa Akpro,Toulouse,3,AS Monaco,Pressure,From Throw In,,,0.85577,,,0,52.6,75.3,19,0,0,draw,0,19,0
27,3829439,1,0,19,Farès Bahlouli,AS Monaco,3,AS Monaco,Ball Recovery,From Throw In,,,0.0,,,0,65.8,5.8,19,0,0,draw,0,19,0
28,3829439,1,0,19,Farès Bahlouli,AS Monaco,3,AS Monaco,Carry,From Throw In,,,2.189045,,,0,65.8,5.8,19,0,0,draw,0,19,0
29,3829439,1,0,21,Farès Bahlouli,AS Monaco,3,AS Monaco,Dispossessed,From Throw In,,,0.0,,,0,66.8,4.8,21,0,0,draw,0,21,0
30,3829439,1,0,21,Jean-Daniel Akpa Akpro,Toulouse,3,AS Monaco,Duel,From Throw In,Tackle,Success Out,0.0,,,0,53.3,75.3,21,0,0,draw,0,21,0
31,3829439,1,0,29,Pavle Ninkov,Toulouse,4,Toulouse,Pass,From Throw In,,,1.369576,,,0,53.3,80.0,29,0,0,draw,0,29,0
33,3829439,1,0,31,Martin Braithwaite Christensen,Toulouse,4,Toulouse,Carry,From Throw In,,,1.530931,,,0,75.5,70.9,31,0,0,draw,0,31,0
34,3829439,1,0,32,Martin Braithwaite Christensen,Toulouse,4,Toulouse,Pass,From Throw In,,,0.478861,,,0,76.2,70.1,32,0,0,draw,0,32,0
35,3829439,1,0,33,Layvin Kurzawa,AS Monaco,4,Toulouse,Pressure,From Throw In,,,0.586868,,,0,40.4,6.5,33,0,0,draw,0,33,0
36,3829439,1,0,33,Stephan El Shaarawy,AS Monaco,4,Toulouse,Pressure,From Throw In,,,0.571099,,,0,42.0,5.6,33,0,0,draw,0,33,0
38,3829439,1,0,33,Jean-Daniel Akpa Akpro,Toulouse,4,Toulouse,Carry,From Throw In,,,0.50445,,,0,78.0,74.7,33,0,0,draw,0,33,0
39,3829439,1,0,33,Jean-Daniel Akpa Akpro,Toulouse,4,Toulouse,Dribble,From Throw In,,,0.0,,,0,78.5,75.7,33,0,0,draw,0,33,0
40,3829439,1,0,33,Layvin Kurzawa,AS Monaco,4,Toulouse,Duel,From Throw In,Tackle,Lost Out,0.0,,,0,41.6,4.4,33,0,0,draw,0,33,0
41,3829439,1,0,40,Pavle Ninkov,Toulouse,5,Toulouse,Pass,From Throw In,,,2.204059,,,0,78.9,80.0,40,0,0,draw,0,40,0
43,3829439,1,0,42,Óscar Guido Trejo,Toulouse,5,Toulouse,Pass,From Throw In,,,1.402008,,,0,109.9,57.4,42,0,0,draw,0,42,0
44,3829439,1,0,44,Tiemoué Bakayoko,AS Monaco,5,Toulouse,Pressure,From Throw In,,,0.796288,,,0,14.6,29.4,44,0,0,draw,0,44,0
46,3829439,1,0,44,Martin Braithwaite Christensen,Toulouse,5,Toulouse,Carry,From Throw In,,,0.632401,,,0,106.2,51.8,44,0,0,draw,0,44,0
47,3829439,1,0,44,Wallace Fortuna dos Santos,AS Monaco,5,Toulouse,Pressure,From Throw In,,,0.38636,,,0,13.5,28.7,44,0,0,draw,0,44,0
48,3829439,1,0,44,Martin Braithwaite Christensen,Toulouse,5,Toulouse,Shot,From Throw In,,,1.026547,,0.045154914,0,103.3,49.4,44,0,0,draw,0,44,0
50,3829439,1,0,59,Danijel Subašić,AS Monaco,7,AS Monaco,Pass,From Keeper,,,3.332356,Incomplete,,0,22.0,44.1,59,0,0,draw,0,59,0
52,3829439,1,1,2,Guido Marcelo Carrillo,AS Monaco,7,AS Monaco,Duel,From Keeper,Aerial Lost,,0.0,,,0,73.3,8.3,62,0,0,draw,0,62,0
53,3829439,1,1,2,Jean-Armel Kana-Biyik,Toulouse,7,AS Monaco,Clearance,From Keeper,,,0.0,,,0,46.8,71.8,62,0,0,draw,0,62,0
54,3829439,1,1,7,Stephan El Shaarawy,AS Monaco,8,AS Monaco,Pass,From Throw In,,,1.555696,,,0,78.1,0.1,67,0,0,draw,0,67,0
56,3829439,1,1,9,Layvin Kurzawa,AS Monaco,8,AS Monaco,Carry,From Throw In,,,1.99077,,,0,64.8,6.2,69,0,0,draw,0,69,0
57,3829439,1,1,11,Layvin Kurzawa,AS Monaco,8,AS Monaco,Pass,From Throw In,,,1.960361,,,0,57.9,7.7,71,0,0,draw,0,71,0
59,3829439,1,1,13,Jérémy Toulalan,AS Monaco,8,AS Monaco,Carry,From Throw In,,,0.982926,,,0,33.3,43.9,73,0,0,draw,0,73,0
60,3829439,1,1,14,Jérémy Toulalan,AS Monaco,8,AS Monaco,Pass,From Throw In,,,1.501694,,,0,33.3,45.2,74,0,0,draw,0,74,0
62,3829439,1,1,15,Tiemoué Bakayoko,AS Monaco,8,AS Monaco,Carry,From Throw In,,,0.625647,,,0,40.8,30.0,75,0,0,draw,0,75,0
63,3829439,1,1,16,Tiemoué Bakayoko,AS Monaco,8,AS Monaco,Pass,From Throw In,,,1.070683,,,0,39.6,36.0,76,0,0,draw,0,76,0
65,3829439,1,1,17,Jérémy Toulalan,AS Monaco,8,AS Monaco,Carry,From Throw In,,,1.026314,,,0,27.9,50.0,77,0,0,draw,0,77,0
66,3829439,1,1,18,Jérémy Toulalan,AS Monaco,8,AS Monaco,Pass,From Throw In,,,1.514871,,,0,28.5,50.6,78,0,0,draw,0,78,0
68,3829439,1,1,20,Wallace Fortuna dos Santos,AS Monaco,8,AS Monaco,Carry,From Throw In,,,1.475854,,,0,26.2,21.2,80,0,0,draw,0,80,0
69,3829439,1,1,21,Wallace Fortuna dos Santos,AS Monaco,8,AS Monaco,Pass,From Throw In,,,1.534975,,,0,33.3,18.3,81,0,0,draw,0,81,0
71,3829439,1,1,23,Layvin Kurzawa,AS Monaco,8,AS Monaco,Pass,From Throw In,,,2.182549,,,0,44.1,5.8,83,0,0,draw,0,83,0
73,3829439,1,1,25,Wallace Fortuna dos Santos,AS Monaco,8,AS Monaco,Carry,From Throw In,,,0.350728,,,0,32.3,18.1,85,0,0,draw,0,85,0
74,3829439,1,1,25,Wallace Fortuna dos Santos,AS Monaco,8,AS Monaco,Pass,From Throw In,,,1.274646,Incomplete,,0,35.2,17.5,85,0,0,draw,0,85,0
76,3829439,1,1,26,Martin Braithwaite Christensen,Toulouse,8,AS Monaco,Ball Recovery,From Throw In,,,0.0,,,0,75.8,36.0,86,0,0,draw,0,86,0
77,3829439,1,1,26,Martin Braithwaite Christensen,Toulouse,8,AS Monaco,Carry,From Throw In,,,3.370074,,,0,75.8,36.0,86,0,0,draw,0,86,0
78,3829439,1,1,28,Tiemoué Bakayoko,AS Monaco,8,AS Monaco,Pressure,From Throw In,,,1.579523,,,0,36.4,42.3,88,0,0,draw,0,88,0
79,3829439,1,1,30,Martin Braithwaite Christensen,Toulouse,8,AS Monaco,Dispossessed,From Throw In,,,0.0,,,0,88.7,36.2,90,0,0,draw,0,90,0
80,3829439,1,1,30,Tiemoué Bakayoko,AS Monaco,8,AS Monaco,Duel,From Throw In,Tackle,Won,0.0,,,0,31.4,43.9,90,0,0,draw,0,90,0
81,3829439,1,1,30,Tiemoué Bakayoko,AS Monaco,8,AS Monaco,Carry,From Throw In,,,1.09892,,,0,31.4,43.9,90,0,0,draw,0,90,0
82,3829439,1,1,31,Óscar Guido Trejo,Toulouse,8,AS Monaco,Pressure,From Throw In,,,0.440666,,,0,91.0,36.6,91,0,0,draw,0,91,0
83,3829439,1,1,31,Tiemoué Bakayoko,AS Monaco,8,AS Monaco,Pass,From Throw In,,,0.982911,,,0,30.0,44.6,91,0,0,draw,0,91,0
85,3829439,1,1,32,Adama Traoré,AS Monaco,8,AS Monaco,Carry,From Throw In,,,2.28658,,,0,36.4,41.4,92,0,0,draw,0,92,0
86,3829439,1,1,34,Adama Traoré,AS Monaco,8,AS Monaco,Pass,From Throw In,,,0.997068,,,0,50.0,41.2,94,0,0,draw,0,94,0
87,3829439,1,1,35,Jean-Armel Kana-Biyik,Toulouse,8,AS Monaco,Pressure,From Throw In,,,0.556648,,,0,56.0,46.4,95,0,0,draw,0,95,0
89,3829439,1,1,35,Guido Marcelo Carrillo,AS Monaco,8,AS Monaco,Carry,From Throw In,,,1.370033,,,0,62.2,34.4,95,0,0,draw,0,95,0
90,3829439,1,1,37,Guido Marcelo Carrillo,AS Monaco,8,AS Monaco,Pass,From Throw In,,,1.929638,,,0,60.2,43.5,97,0,0,draw,0,97,0
92,3829439,1,1,38,Almamy Touré,AS Monaco,8,AS Monaco,Carry,From Throw In,,,2.342282,,,0,57.9,73.3,98,0,0,draw,0,98,0
93,3829439,1,1,41,Almamy Touré,AS Monaco,8,AS Monaco,Pass,From Throw In,,,1.735488,,,0,66.8,76.0,101,0,0,draw,0,101,0
95,3829439,1,1,43,Tiemoué Bakayoko,AS Monaco,8,AS Monaco,Carry,From Throw In,,,1.042804,,,0,62.9,64.8,103,0,0,draw,0,103,0
96,3829439,1,1,44,Tiemoué Bakayoko,AS Monaco,8,AS Monaco,Pass,From Throw In,,,3.986908,Out,,0,70.7,63.2,104,0,0,draw,0,104,0
98,3829439,1,2,2,Pavle Ninkov,Toulouse,9,Toulouse,Pass,From Throw In,,,1.281646,Incomplete,,0,32.6,80.0,122,0,0,draw,0,122,0
100,3829439,1,2,4,Adama Traoré,AS Monaco,9,Toulouse,Interception,From Throw In,,,0.0,,,0,69.7,8.8,124,0,0,draw,0,124,0
101,3829439,1,2,11,Pavle Ninkov,Toulouse,10,Toulouse,Pass,From Throw In,,,4.294836,Incomplete,,0,45.4,80.0,131,0,0,draw,0,131,0
103,3829439,1,2,15,Jérémy Toulalan,AS Monaco,11,AS Monaco,Ball Recovery,Regular Play,,,0.0,,,0,29.3,29.8,135,0,0,draw,0,135,0
104,3829439,1,2,15,Jérémy Toulalan,AS Monaco,11,AS Monaco,Carry,Regular Play,,,0.981022,,,0,29.3,29.8,135,0,0,draw,0,135,0
105,3829439,1,2,16,Jérémy Toulalan,AS Monaco,11,AS Monaco,Pass,Regular Play,,,1.686126,,,0,29.5,32.3,136,0,0,draw,0,136,0
107,3829439,1,2,18,Almamy Touré,AS Monaco,11,AS Monaco,Carry,Regular Play,,,0.911193,,,0,35.8,53.1,138,0,0,draw,0,138,0
108,3829439,1,2,19,Almamy Touré,AS Monaco,11,AS Monaco,Pass,Regular Play,,,2.079409,,,0,35.4,53.7,139,0,0,draw,0,139,0
110,3829439,1,2,21,Jérémy Toulalan,AS Monaco,11,AS Monaco,Carry,Regular Play,,,1.056181,,,0,24.6,37.1,141,0,0,draw,0,141,0
111,3829439,1,2,22,Jérémy Toulalan,AS Monaco,11,AS Monaco,Pass,Regular Play,,,2.621046,,,0,24.5,32.3,142,0,0,draw,0,142,0
113,3829439,1,2,25,Guido Marcelo Carrillo,AS Monaco,11,AS Monaco,Pass,Regular Play,,,2.084892,,,0,71.2,27.9,145,0,0,draw,0,145,0
114,3829439,1,2,27,Étienne Didot,Toulouse,11,AS Monaco,Pressure,Regular Play,,,0.554736,,,0,49.3,65.5,147,0,0,draw,0,147,0
116,3829439,1,2,27,Farès Bahlouli,AS Monaco,11,AS Monaco,Carry,Regular Play,,,3.307533,,,0,71.0,16.3,147,0,0,draw,0,147,0
117,3829439,1,2,29,Jean-Daniel Akpa Akpro,Toulouse,11,AS Monaco,Pressure,Regular Play,,,0.561809,,,0,43.1,60.3,149,0,0,draw,0,149,0
118,3829439,1,2,29,Étienne Didot,Toulouse,11,AS Monaco,Pressure,Regular Play,,,0.465749,,,0,42.0,58.9,149,0,0,draw,0,149,0
119,3829439,1,2,30,Farès Bahlouli,AS Monaco,11,AS Monaco,Dispossessed,Regular Play,,,0.0,,,0,83.5,28.3,150,0,0,draw,0,150,0
120,3829439,1,2,30,Étienne Didot,Toulouse,12,Toulouse,Duel,Regular Play,Tackle,Won,0.0,,,0,36.6,51.8,150,0,0,draw,0,150,0
121,3829439,1,2,30,Étienne Didot,Toulouse,12,Toulouse,Carry,Regular Play,,,2.254569,,,0,36.6,51.8,150,0,0,draw,0,150,0
122,3829439,1,2,31,Farès Bahlouli,AS Monaco,12,Toulouse,Pressure,Regular Play,,,0.884807,,,0,83.1,29.0,151,0,0,draw,0,151,0
123,3829439,1,2,32,Farès Bahlouli,AS Monaco,12,Toulouse,Foul Committed,Regular Play,,,0.0,,,0,84.3,29.6,152,0,0,draw,0,152,0
124,3829439,1,2,32,Étienne Didot,Toulouse,12,Toulouse,Foul Won,Regular Play,,,0.0,,,0,35.8,50.5,152,0,0,draw,0,152,0
125,3829439,1,2,38,Étienne Didot,Toulouse,13,Toulouse,Pass,From Free Kick,,,0.560183,,,0,35.4,49.5,158,0,0,draw,0,158,0
127,3829439,1,2,38,Jean-Armel Kana-Biyik,Toulouse,13,Toulouse,Pass,From Free Kick,,,2.548058,,,0,27.7,55.3,158,0,0,draw,0,158,0
129,3829439,1,2,41,Steeve Yago,Toulouse,13,Toulouse,Carry,From Free Kick,,,1.968831,,,0,26.8,23.2,161,0,0,draw,0,161,0
130,3829439,1,2,43,Steeve Yago,Toulouse,13,Toulouse,Pass,From Free Kick,,,2.306797,,,0,27.6,22.6,163,0,0,draw,0,163,0
