index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3829498,1,0,0,Isaac Kiese Thelin,Bordeaux,2,Bordeaux,Pass,From Kick Off,,,0.509588,,,0,61.0,40.1,0,0,0,draw,0,0,0
7,3829498,1,0,1,Jaroslav Plašil,Bordeaux,2,Bordeaux,Carry,From Kick Off,,,0.86988,,,0,58.9,41.5,1,0,0,draw,0,1,0
8,3829498,1,0,2,Jaroslav Plašil,Bordeaux,2,Bordeaux,Pass,From Kick Off,,,1.723541,,,0,62.9,46.8,2,0,0,draw,0,2,0
10,3829498,1,0,3,Milan Gajić,Bordeaux,2,Bordeaux,Carry,From Kick Off,,,1.907618,,,0,48.4,71.8,3,0,0,draw,0,3,0
11,3829498,1,0,5,Milan Gajić,Bordeaux,2,Bordeaux,Pass,From Kick Off,,,1.527952,,,0,50.9,74.0,5,0,0,draw,0,5,0
13,3829498,1,0,7,Pablo Nascimento Castro,Bordeaux,2,Bordeaux,Carry,From Kick Off,,,1.534051,,,0,36.0,60.7,7,0,0,draw,0,7,0
14,3829498,1,0,8,Pablo Nascimento Castro,Bordeaux,2,Bordeaux,Pass,From Kick Off,,,1.19086,,,0,37.3,56.0,8,0,0,draw,0,8,0
16,3829498,1,0,10,Nicolas Pallois,Bordeaux,2,Bordeaux,Carry,From Kick Off,,,2.255083,,,0,37.0,37.2,10,0,0,draw,0,10,0
17,3829498,1,0,12,Nicolas Pallois,Bordeaux,2,Bordeaux,Pass,From Kick Off,,,0.820635,,,0,40.0,33.1,12,0,0,draw,0,12,0
19,3829498,1,0,13,Henri Saivet,Bordeaux,2,Bordeaux,Carry,From Kick Off,,,0.015424001,,,0,52.0,25.2,13,0,0,draw,0,13,0
20,3829498,1,0,13,Henri Saivet,Bordeaux,2,Bordeaux,Pass,From Kick Off,,,1.287398,,,0,51.6,25.0,13,0,0,draw,0,13,0
22,3829498,1,0,14,Nicolas Pallois,Bordeaux,2,Bordeaux,Carry,From Kick Off,,,1.20966,,,0,39.2,33.5,14,0,0,draw,0,14,0
23,3829498,1,0,15,Nicolas Pallois,Bordeaux,2,Bordeaux,Pass,From Kick Off,,,1.826624,,,0,39.6,36.1,15,0,0,draw,0,15,0
25,3829498,1,0,17,Pablo Nascimento Castro,Bordeaux,2,Bordeaux,Carry,From Kick Off,,,2.14147,,,0,40.7,50.6,17,0,0,draw,0,17,0
26,3829498,1,0,19,Pablo Nascimento Castro,Bordeaux,2,Bordeaux,Pass,From Kick Off,,,1.418656,,,0,43.5,50.9,19,0,0,draw,0,19,0
28,3829498,1,0,21,Nicolas Pallois,Bordeaux,2,Bordeaux,Carry,From Kick Off,,,1.879558,,,0,40.0,34.0,21,0,0,draw,0,21,0
29,3829498,1,0,22,Nicolas Pallois,Bordeaux,2,Bordeaux,Pass,From Kick Off,,,2.417827,Incomplete,,0,44.1,31.8,22,0,0,draw,0,22,0
