index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3900582,1,0,0,Khalid Boutaïb,Gazélec Ajaccio,2,Gazélec Ajaccio,Pass,From Kick Off,,,0.569474,,,0,61.0,40.1,0,0,0,draw,0,0,0
7,3900582,1,0,1,Mohamed Larbi,Gazélec Ajaccio,2,Gazélec Ajaccio,Carry,From Kick Off,,,0.806933,,,0,60.0,42.9,1,0,0,draw,0,1,0
8,3900582,1,0,2,Mohamed Larbi,Gazélec Ajaccio,2,Gazélec Ajaccio,Pass,From Kick Off,,,1.561341,,,0,59.4,44.3,2,0,0,draw,0,2,0
10,3900582,1,0,3,Alexandre Coeff,Gazélec Ajaccio,2,Gazélec Ajaccio,Carry,From Kick Off,,,0.682489,,,0,48.7,67.9,3,0,0,draw,0,3,0
11,3900582,1,0,4,Alexandre Coeff,Gazélec Ajaccio,2,Gazélec Ajaccio,Pass,From Kick Off,,,1.440086,,,0,48.7,67.9,4,0,0,draw,0,4,0
13,3900582,1,0,5,Abdou Kader Mangane,Gazélec Ajaccio,2,Gazélec Ajaccio,Carry,From Kick Off,,,2.881414,,,0,35.6,62.0,5,0,0,draw,0,5,0
14,3900582,1,0,8,Abdou Kader Mangane,Gazélec Ajaccio,2,Gazélec Ajaccio,Pass,From Kick Off,,,3.246357,,,0,35.6,62.0,8,0,0,draw,0,8,0
15,3900582,1,0,11,Anthony Weber,Stade de Reims,2,Gazélec Ajaccio,Pressure,From Kick Off,,,0.38869,,,0,29.7,20.5,11,0,0,draw,0,11,0
17,3900582,1,0,12,John Tshibumbu,Gazélec Ajaccio,2,Gazélec Ajaccio,Miscontrol,From Kick Off,,,1.676828,,,0,93.7,60.9,12,0,0,draw,0,12,0
18,3900582,1,0,13,Amos Youga,Gazélec Ajaccio,2,Gazélec Ajaccio,Pressure,From Kick Off,,,3.257715,,,0,87.9,69.1,13,0,0,draw,0,13,0
19,3900582,1,0,13,Franck Signorino,Stade de Reims,3,Stade de Reims,Ball Recovery,Regular Play,,,0.0,,,0,33.4,5.5,13,0,0,draw,0,13,0
20,3900582,1,0,13,Franck Signorino,Stade de Reims,3,Stade de Reims,Carry,Regular Play,,,3.621087,,,0,33.4,5.5,13,0,0,draw,0,13,0
21,3900582,1,0,17,Amos Youga,Gazélec Ajaccio,3,Stade de Reims,Foul Committed,Regular Play,,,0.0,,,0,82.6,75.9,17,0,0,draw,0,17,0
22,3900582,1,0,17,Franck Signorino,Stade de Reims,3,Stade de Reims,Foul Won,Regular Play,,,0.0,,,0,37.5,4.2,17,0,0,draw,0,17,0
23,3900582,1,0,36,Anthony Weber,Stade de Reims,4,Stade de Reims,Pass,From Free Kick,,,2.425135,,,0,37.5,4.2,36,0,0,draw,0,36,0
25,3900582,1,0,39,Theoson Jordan Siebatcheu,Stade de Reims,4,Stade de Reims,Pass,From Free Kick,,,1.776419,Incomplete,,0,81.2,16.0,39,0,0,draw,0,39,0
27,3900582,1,0,41,Alexandre Coeff,Gazélec Ajaccio,5,Gazélec Ajaccio,Ball Recovery,Regular Play,,,0.0,,,0,24.4,65.4,41,0,0,draw,0,41,0
28,3900582,1,0,41,Alexandre Coeff,Gazélec Ajaccio,5,Gazélec Ajaccio,Carry,Regular Play,,,1.717276,,,0,24.4,65.4,41,0,0,draw,0,41,0
29,3900582,1,0,42,Theoson Jordan Siebatcheu,Stade de Reims,5,Gazélec Ajaccio,Pressure,Regular Play,,,0.573448,,,0,95.3,8.8,42,0,0,draw,0,42,0
30,3900582,1,0,42,Alexandre Coeff,Gazélec Ajaccio,5,Gazélec Ajaccio,Pass,Regular Play,,,2.232838,,,0,25.4,70.7,42,0,0,draw,0,42,0
