index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3901251,1,0,0,Steven Fletcher,Marseille,2,Marseille,Pass,From Kick Off,,,0.851121,,,0,60.0,40.0,0,0,0,draw,0,0,0
7,3901251,1,0,1,Michy Batshuayi Tunga,Marseille,2,Marseille,Pass,From Kick Off,,,0.984533,,,0,59.7,37.2,1,0,0,draw,0,1,0
9,3901251,1,0,2,Abdelaziz Barrada,Marseille,2,Marseille,Carry,From Kick Off,,,1.391018,,,0,47.3,44.4,2,0,0,draw,0,2,0
10,3901251,1,0,3,Grejohn Kyei,Stade de Reims,2,Marseille,Pressure,From Kick Off,,,0.70321,,,0,73.8,34.6,3,0,0,draw,0,3,0
11,3901251,1,0,3,Abdelaziz Barrada,Marseille,2,Marseille,Pass,From Kick Off,,,1.635673,,,0,42.2,43.6,3,0,0,draw,0,3,0
13,3901251,1,0,5,Karim Rekik,Marseille,2,Marseille,Carry,From Kick Off,,,0.942185,,,0,21.0,27.3,5,0,0,draw,0,5,0
14,3901251,1,0,6,Karim Rekik,Marseille,2,Marseille,Pass,From Kick Off,,,1.765281,,,0,22.3,26.7,6,0,0,draw,0,6,0
16,3901251,1,0,8,Steve Mandanda,Marseille,2,Marseille,Carry,From Kick Off,,,5.6008,,,0,4.6,37.2,8,0,0,draw,0,8,0
17,3901251,1,0,13,Steve Mandanda,Marseille,2,Marseille,Pass,From Kick Off,,,1.77293,,,0,11.4,45.7,13,0,0,draw,0,13,0
19,3901251,1,0,15,Karim Rekik,Marseille,2,Marseille,Carry,From Kick Off,,,1.80396,,,0,16.1,15.3,15,0,0,draw,0,15,0
20,3901251,1,0,17,Karim Rekik,Marseille,2,Marseille,Pass,From Kick Off,,,1.242401,,,0,22.7,15.3,17,0,0,draw,0,17,0
22,3901251,1,0,18,Lassana Diarra,Marseille,2,Marseille,Carry,From Kick Off,,,1.216216,,,0,25.9,29.0,18,0,0,draw,0,18,0
23,3901251,1,0,19,Lassana Diarra,Marseille,2,Marseille,Pass,From Kick Off,,,1.646825,,,0,25.5,23.9,19,0,0,draw,0,19,0
25,3901251,1,0,21,Karim Rekik,Marseille,2,Marseille,Carry,From Kick Off,,,0.384491,,,0,26.2,6.1,21,0,0,draw,0,21,0
26,3901251,1,0,21,Karim Rekik,Marseille,2,Marseille,Pass,From Kick Off,,,2.532111,,,0,26.2,12.1,21,0,0,draw,0,21,0
28,3901251,1,0,24,Steve Mandanda,Marseille,2,Marseille,Carry,From Kick Off,,,2.167652,,,0,11.4,35.9,24,0,0,draw,0,24,0
29,3901251,1,0,26,Steve Mandanda,Marseille,2,Marseille,Pass,From Kick Off,,,1.468463,,,0,13.1,43.8,26,0,0,draw,0,26,0
31,3901251,1,0,28,Nicolas Alexis Julio N'Koulou Ndoubena,Marseille,2,Marseille,Carry,From Kick Off,,,0.942862,,,0,22.3,59.6,28,0,0,draw,0,28,0
32,3901251,1,0,28,Nicolas Alexis Julio N'Koulou Ndoubena,Marseille,2,Marseille,Pass,From Kick Off,,,0.964489,,,0,25.1,61.8,28,0,0,draw,0,28,0
34,3901251,1,0,29,Lassana Diarra,Marseille,2,Marseille,Carry,From Kick Off,,,1.758815,,,0,28.9,48.3,29,0,0,draw,0,29,0
35,3901251,1,0,31,Lassana Diarra,Marseille,2,Marseille,Pass,From Kick Off,,,1.236411,,,0,29.8,49.6,31,0,0,draw,0,31,0
37,3901251,1,0,32,Abdelaziz Barrada,Marseille,2,Marseille,Carry,From Kick Off,,,1.945704,,,0,42.8,70.9,32,0,0,draw,0,32,0
38,3901251,1,0,34,Abdelaziz Barrada,Marseille,2,Marseille,Pass,From Kick Off,,,0.687078,,,0,51.2,76.7,34,0,0,draw,0,34,0
40,3901251,1,0,35,Florian Thauvin,Marseille,2,Marseille,Carry,From Kick Off,,,0.08,,,0,62.3,69.0,35,0,0,draw,0,35,0
41,3901251,1,0,35,Florian Thauvin,Marseille,2,Marseille,Pass,From Kick Off,,,1.231691,Incomplete,,0,62.7,68.4,35,0,0,draw,0,35,0
43,3901251,1,0,36,Atila Turan,Stade de Reims,2,Marseille,Interception,From Kick Off,,,0.0,,,0,51.6,4.2,36,0,0,draw,0,36,0
44,3901251,1,0,51,Brice Dja Djédjé,Marseille,3,Marseille,Pass,From Throw In,,,1.890744,,,0,66.6,80.0,51,0,0,draw,0,51,0
46,3901251,1,0,53,Nicolas Alexis Julio N'Koulou Ndoubena,Marseille,3,Marseille,Carry,From Throw In,,,0.924128,,,0,45.4,70.5,53,0,0,draw,0,53,0
47,3901251,1,0,53,Nicolas Alexis Julio N'Koulou Ndoubena,Marseille,3,Marseille,Pass,From Throw In,,,2.366635,,,0,40.9,67.5,53,0,0,draw,0,53,0
49,3901251,1,0,56,Karim Rekik,Marseille,3,Marseille,Carry,From Throw In,,,1.892708,,,0,40.3,33.3,56,0,0,draw,0,56,0
50,3901251,1,0,58,Karim Rekik,Marseille,3,Marseille,Pass,From Throw In,,,1.188139,Incomplete,,0,44.3,28.0,58,0,0,draw,0,58,0
52,3901251,1,0,59,Antoine Devaux,Stade de Reims,3,Marseille,Interception,From Throw In,,,0.0,,,0,55.9,54.9,59,0,0,draw,0,59,0
53,3901251,1,1,0,Nicolas de Roussel de Préville,Stade de Reims,4,Stade de Reims,Ball Recovery,Regular Play,,,0.0,,,0,63.8,56.9,60,0,0,draw,0,60,0
54,3901251,1,1,0,Nicolas de Roussel de Préville,Stade de Reims,4,Stade de Reims,Carry,Regular Play,,,1.51845,,,0,63.8,56.9,60,0,0,draw,0,60,0
55,3901251,1,1,2,Nicolas de Roussel de Préville,Stade de Reims,4,Stade de Reims,Pass,Regular Play,,,0.696241,,,0,68.5,55.4,62,0,0,draw,0,62,0
57,3901251,1,1,2,Prince Oniangué,Stade de Reims,4,Stade de Reims,Carry,Regular Play,,,0.522655,,,0,67.8,52.1,62,0,0,draw,0,62,0
58,3901251,1,1,3,Prince Oniangué,Stade de Reims,4,Stade de Reims,Pass,Regular Play,,,0.995423,,,0,68.5,51.1,63,0,0,draw,0,63,0
60,3901251,1,1,4,Jaba Kankava,Stade de Reims,4,Stade de Reims,Carry,Regular Play,,,2.078479,,,0,63.4,45.7,64,0,0,draw,0,64,0
61,3901251,1,1,6,Jaba Kankava,Stade de Reims,4,Stade de Reims,Pass,Regular Play,,,1.685409,,,0,68.7,56.0,66,0,0,draw,0,66,0
63,3901251,1,1,8,Antoine Conte,Stade de Reims,4,Stade de Reims,Carry,Regular Play,,,0.08,,,0,68.5,77.0,68,0,0,draw,0,68,0
64,3901251,1,1,8,Antoine Conte,Stade de Reims,4,Stade de Reims,Pass,Regular Play,,,1.297437,Injury Clearance,,0,68.5,77.2,68,0,0,draw,0,68,0
67,3901251,1,1,22,Benjamin Mendy,Marseille,5,Marseille,Pass,From Throw In,,,7.014808,Injury Clearance,,0,48.2,0.1,82,0,0,draw,0,82,0
68,3901251,1,1,29,Kossi Agassa,Stade de Reims,6,Stade de Reims,Ball Recovery,Regular Play,,,0.0,,,0,14.8,71.6,89,0,0,draw,0,89,0
