index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3901162,1,0,0,Hervé Bazile,Caen,2,Caen,Pass,From Kick Off,,,1.584115,,,0,60.0,40.0,0,0,0,draw,0,0,0
7,3901162,1,0,4,Damien Da Silva,Caen,2,Caen,Pass,From Kick Off,,,2.521502,,,0,42.2,32.7,4,0,0,draw,0,4,0
9,3901162,1,0,6,Dennis Appiah,Caen,2,Caen,Carry,From Kick Off,,,1.2855,,,0,70.9,73.6,6,0,0,draw,0,6,0
10,3901162,1,0,7,Hélder Wander Sousa Azevedo Costa,AS Monaco,2,Caen,Pressure,From Kick Off,,,0.785185,,,0,48.6,5.7,7,0,0,draw,0,7,0
11,3901162,1,0,8,Dennis Appiah,Caen,2,Caen,Dispossessed,From Kick Off,,,0.0,,,0,68.3,74.4,8,0,0,draw,0,8,0
12,3901162,1,0,8,Hélder Wander Sousa Azevedo Costa,AS Monaco,2,Caen,Duel,From Kick Off,Tackle,Lost In Play,0.0,,,0,51.8,5.7,8,0,0,draw,0,8,0
13,3901162,1,0,9,Nicolas Seube,Caen,2,Caen,Pass,From Kick Off,,,4.565329,Incomplete,,0,64.1,67.8,9,0,0,draw,0,9,0
15,3901162,1,0,13,Wallace Fortuna dos Santos,AS Monaco,2,Caen,Ball Recovery,From Kick Off,,,0.0,,,0,8.0,12.1,13,0,0,draw,0,13,0
16,3901162,1,0,13,Wallace Fortuna dos Santos,AS Monaco,2,Caen,Carry,From Kick Off,,,5.074148,,,0,8.0,12.1,13,0,0,draw,0,13,0
17,3901162,1,0,18,Wallace Fortuna dos Santos,AS Monaco,2,Caen,Pass,From Kick Off,,,1.857325,Incomplete,,0,8.4,23.3,18,0,0,draw,0,18,0
19,3901162,1,0,20,Dennis Appiah,Caen,2,Caen,Ball Recovery,From Kick Off,,,0.0,,,0,71.7,64.8,20,0,0,draw,0,20,0
20,3901162,1,0,20,Dennis Appiah,Caen,2,Caen,Carry,From Kick Off,,,3.775094,,,0,71.7,64.8,20,0,0,draw,0,20,0
21,3901162,1,0,24,Dennis Appiah,Caen,2,Caen,Pass,From Kick Off,,,1.659348,Incomplete,,0,73.5,45.9,24,0,0,draw,0,24,0
23,3901162,1,0,26,Fábio Henrique Tavares,AS Monaco,3,AS Monaco,Pass,Regular Play,,,2.139738,,,0,27.7,62.5,26,0,0,draw,0,26,0
24,3901162,1,0,27,Ronny Rodelin,Caen,3,AS Monaco,Pressure,Regular Play,,,0.440038,,,0,95.6,28.6,27,0,0,draw,0,27,0
26,3901162,1,0,28,Ricardo Alberto Silveira de Carvalho,AS Monaco,3,AS Monaco,Carry,Regular Play,,,0.089641,,,0,22.1,52.5,28,0,0,draw,0,28,0
