index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3829520,1,0,0,Guido Marcelo Carrillo,AS Monaco,2,AS Monaco,Pass,From Kick Off,,,0.504504,,,0,60.0,40.0,0,0,0,draw,0,0,0
7,3829520,1,0,1,Nabil Dirar,AS Monaco,2,AS Monaco,Carry,From Kick Off,,,0.337966,,,0,61.2,36.4,1,0,0,draw,0,1,0
8,3829520,1,0,1,Nabil Dirar,AS Monaco,2,AS Monaco,Pass,From Kick Off,,,1.18349,,,0,57.0,38.8,1,0,0,draw,0,1,0
10,3829520,1,0,2,Jérémy Toulalan,AS Monaco,2,AS Monaco,Carry,From Kick Off,,,1.251704,,,0,43.0,39.3,2,0,0,draw,0,2,0
11,3829520,1,0,3,Jérémy Toulalan,AS Monaco,2,AS Monaco,Pass,From Kick Off,,,1.94974,,,0,43.7,39.3,3,0,0,draw,0,3,0
13,3829520,1,0,5,Fábio Henrique Tavares,AS Monaco,2,AS Monaco,Carry,From Kick Off,,,1.370824,,,0,38.1,67.6,5,0,0,draw,0,5,0
14,3829520,1,0,7,Fábio Henrique Tavares,AS Monaco,2,AS Monaco,Pass,From Kick Off,,,2.510844,,,0,38.3,70.2,7,0,0,draw,0,7,0
16,3829520,1,0,9,Andrea Raggi,AS Monaco,2,AS Monaco,Carry,From Kick Off,,,0.621224,,,0,24.3,52.5,9,0,0,draw,0,9,0
17,3829520,1,0,10,Andrea Raggi,AS Monaco,2,AS Monaco,Pass,From Kick Off,,,1.63049,,,0,25.1,46.8,10,0,0,draw,0,10,0
19,3829520,1,0,11,Ricardo Alberto Silveira de Carvalho,AS Monaco,2,AS Monaco,Carry,From Kick Off,,,2.454127,,,0,27.2,18.2,11,0,0,draw,0,11,0
20,3829520,1,0,14,Ricardo Alberto Silveira de Carvalho,AS Monaco,2,AS Monaco,Pass,From Kick Off,,,1.779122,,,0,40.2,16.8,14,0,0,draw,0,14,0
22,3829520,1,0,16,Elderson Uwa Echiejile,AS Monaco,2,AS Monaco,Carry,From Kick Off,,,1.163248,,,0,50.3,4.0,16,0,0,draw,0,16,0
23,3829520,1,0,17,Elderson Uwa Echiejile,AS Monaco,2,AS Monaco,Pass,From Kick Off,,,2.012414,Out,,0,50.6,4.3,17,0,0,draw,0,17,0
25,3829520,1,0,30,Hamari Traoré,Stade de Reims,3,Stade de Reims,Pass,From Throw In,,,1.479539,,,0,50.3,80.0,30,0,0,draw,0,30,0
26,3829520,1,0,31,Elderson Uwa Echiejile,AS Monaco,3,Stade de Reims,Pressure,From Throw In,,,0.177591,,,0,50.3,8.3,31,0,0,draw,0,31,0
28,3829520,1,0,31,Frédéric Bulot,Stade de Reims,3,Stade de Reims,Carry,From Throw In,,,0.04789,,,0,67.4,74.0,31,0,0,draw,0,31,0
29,3829520,1,0,31,Frédéric Bulot,Stade de Reims,3,Stade de Reims,Pass,From Throw In,,,1.187573,,,0,66.0,70.2,31,0,0,draw,0,31,0
31,3829520,1,0,32,Nicolas de Roussel de Préville,Stade de Reims,3,Stade de Reims,Carry,From Throw In,,,0.497428,,,0,60.5,65.5,32,0,0,draw,0,32,0
32,3829520,1,0,33,Nicolas de Roussel de Préville,Stade de Reims,3,Stade de Reims,Pass,From Throw In,,,1.164781,,,0,58.4,66.4,33,0,0,draw,0,33,0
34,3829520,1,0,34,Hamari Traoré,Stade de Reims,3,Stade de Reims,Pass,From Throw In,,,0.911678,,,0,51.1,75.6,34,0,0,draw,0,34,0
36,3829520,1,0,35,Grejohn Kyei,Stade de Reims,3,Stade de Reims,Carry,From Throw In,,,1.047162,,,0,66.0,77.5,35,0,0,draw,0,35,0
37,3829520,1,0,36,Grejohn Kyei,Stade de Reims,3,Stade de Reims,Pass,From Throw In,,,1.262916,Incomplete,,0,66.0,77.0,36,0,0,draw,0,36,0
39,3829520,1,0,37,João Filipe Iria Santos Moutinho,AS Monaco,3,Stade de Reims,Interception,From Throw In,,,0.0,,,0,56.0,14.0,37,0,0,draw,0,37,0
40,3829520,1,0,38,Nicolas de Roussel de Préville,Stade de Reims,3,Stade de Reims,Pressure,From Throw In,,,0.468406,,,0,65.2,65.2,38,0,0,draw,0,38,0
