index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3900587,1,0,0,Alexandre Lacazette,Lyon,2,Lyon,Pass,From Kick Off,,,0.343503,,,0,61.0,40.1,0,0,0,draw,0,0,0
7,3900587,1,0,1,Clément Grenier,Lyon,2,Lyon,Carry,From Kick Off,,,1.15812,,,0,60.1,42.1,1,0,0,draw,0,1,0
8,3900587,1,0,2,Clément Grenier,Lyon,2,Lyon,Pass,From Kick Off,,,1.619983,Incomplete,,0,62.2,46.0,2,0,0,draw,0,2,0
10,3900587,1,0,4,Pierre-Yves Polomat,Saint-Étienne,2,Lyon,Pass,From Kick Off,,,1.0207,Incomplete,,0,43.0,9.6,4,0,0,draw,0,4,0
12,3900587,1,0,5,Jordan Ferri,Lyon,2,Lyon,Ball Recovery,From Kick Off,,,0.0,,,0,55.8,65.7,5,0,0,draw,0,5,0
13,3900587,1,0,5,Jordan Ferri,Lyon,2,Lyon,Carry,From Kick Off,,,1.174228,,,0,55.8,65.7,5,0,0,draw,0,5,0
14,3900587,1,0,5,Kévin Monnet-Paquet,Saint-Étienne,2,Lyon,Pressure,From Kick Off,,,0.338781,,,0,61.1,14.0,5,0,0,draw,0,5,0
15,3900587,1,0,6,Alexander Toft Søderlund,Saint-Étienne,2,Lyon,Pressure,From Kick Off,,,0.217932,,,0,56.7,11.0,6,0,0,draw,0,6,0
16,3900587,1,0,6,Jordan Ferri,Lyon,2,Lyon,Pass,From Kick Off,,,0.654066,,,0,63.1,66.8,6,0,0,draw,0,6,0
17,3900587,1,0,6,Pierre-Yves Polomat,Saint-Étienne,2,Lyon,Pressure,From Kick Off,,,0.288361,,,0,46.2,10.1,6,0,0,draw,0,6,0
19,3900587,1,0,6,Rachid Ghezzal,Lyon,2,Lyon,Carry,From Kick Off,,,0.039999,,,0,71.8,67.5,6,0,0,draw,0,6,0
20,3900587,1,0,6,Rachid Ghezzal,Lyon,2,Lyon,Pass,From Kick Off,,,0.772589,,,0,72.5,67.3,6,0,0,draw,0,6,0
21,3900587,1,0,7,Benjamin Corgnet,Saint-Étienne,2,Lyon,Pressure,From Kick Off,,,0.32342,,,0,57.7,23.4,7,0,0,draw,0,7,0
23,3900587,1,0,7,Clément Grenier,Lyon,2,Lyon,Carry,From Kick Off,,,0.103547,,,0,63.6,58.3,7,0,0,draw,0,7,0
24,3900587,1,0,7,Clément Grenier,Lyon,2,Lyon,Pass,From Kick Off,,,1.761666,,,0,64.0,58.3,7,0,0,draw,0,7,0
25,3900587,1,0,9,Jean-Christophe Bahebeck,Saint-Étienne,2,Lyon,Pressure,From Kick Off,,,0.379094,,,0,57.9,43.7,9,0,0,draw,0,9,0
27,3900587,1,0,9,Corentin Tolisso,Lyon,2,Lyon,Carry,From Kick Off,,,0.134519,,,0,57.2,39.1,9,0,0,draw,0,9,0
28,3900587,1,0,9,Corentin Tolisso,Lyon,2,Lyon,Pass,From Kick Off,,,0.984085,,,0,57.9,35.9,9,0,0,draw,0,9,0
30,3900587,1,0,10,Jérémy Morel,Lyon,2,Lyon,Carry,From Kick Off,,,4.106355,,,0,58.3,21.5,10,0,0,draw,0,10,0
31,3900587,1,0,14,Jérémy Morel,Lyon,2,Lyon,Pass,From Kick Off,,,0.791801,Incomplete,,0,80.3,18.3,14,0,0,draw,0,14,0
33,3900587,1,0,15,Moustapha Bayal Sall,Saint-Étienne,2,Lyon,Interception,From Kick Off,,,0.0,,,0,29.7,50.6,15,0,0,draw,0,15,0
34,3900587,1,0,16,Alexandre Lacazette,Lyon,2,Lyon,Ball Recovery,From Kick Off,,,0.0,,,0,95.9,32.2,16,0,0,draw,0,16,0
35,3900587,1,0,16,Alexandre Lacazette,Lyon,2,Lyon,Carry,From Kick Off,,,0.908615,,,0,95.9,32.2,16,0,0,draw,0,16,0
36,3900587,1,0,17,Alexandre Lacazette,Lyon,2,Lyon,Pass,From Kick Off,,,0.503656,,,0,96.8,30.9,17,0,0,draw,0,17,0
38,3900587,1,0,18,Clément Grenier,Lyon,2,Lyon,Carry,From Kick Off,,,0.576743,,,0,99.5,26.3,18,0,0,draw,0,18,0
39,3900587,1,0,18,Kévin Théophile-Catherine,Saint-Étienne,2,Lyon,Pressure,From Kick Off,,,0.699335,,,0,19.0,54.7,18,0,0,draw,0,18,0
40,3900587,1,0,18,Moustapha Bayal Sall,Saint-Étienne,2,Lyon,Pressure,From Kick Off,,,0.505301,,,0,21.3,56.1,18,0,0,draw,0,18,0
41,3900587,1,0,18,Clément Grenier,Lyon,2,Lyon,Pass,From Kick Off,,,0.602151,,,0,98.8,22.4,18,0,0,draw,0,18,0
43,3900587,1,0,18,Alexandre Lacazette,Lyon,2,Lyon,Carry,From Kick Off,,,3.045222,,,0,98.8,21.0,18,0,0,draw,0,18,0
44,3900587,1,0,18,Moustapha Bayal Sall,Saint-Étienne,2,Lyon,Block,From Kick Off,,,0.0,,,0,22.6,60.7,18,0,0,draw,0,18,0
45,3900587,1,0,19,Moustapha Bayal Sall,Saint-Étienne,2,Lyon,Pressure,From Kick Off,,,0.574705,,,0,19.4,57.5,19,0,0,draw,0,19,0
46,3900587,1,0,20,Jean-Christophe Bahebeck,Saint-Étienne,2,Lyon,Pressure,From Kick Off,,,0.429885,,,0,12.6,62.3,20,0,0,draw,0,20,0
47,3900587,1,0,20,Kévin Théophile-Catherine,Saint-Étienne,2,Lyon,Pressure,From Kick Off,,,0.861951,,,0,10.3,58.2,20,0,0,draw,0,20,0
48,3900587,1,0,21,Moustapha Bayal Sall,Saint-Étienne,2,Lyon,Pressure,From Kick Off,,,0.510082,,,0,1.8,55.7,21,0,0,draw,0,21,0
49,3900587,1,0,21,Alexandre Lacazette,Lyon,2,Lyon,Dribble,From Kick Off,,,0.0,,,0,116.5,22.6,21,0,0,draw,0,21,0
50,3900587,1,0,21,Moustapha Bayal Sall,Saint-Étienne,2,Lyon,Duel,From Kick Off,Tackle,Lost Out,0.0,,,0,3.6,57.5,21,0,0,draw,0,21,0
51,3900587,1,0,47,Clément Grenier,Lyon,3,Lyon,Pass,From Corner,,,1.606883,Incomplete,,0,120.0,0.1,47,0,0,draw,0,47,0
53,3900587,1,0,49,Alexandre Lacazette,Lyon,3,Lyon,Duel,From Corner,Aerial Lost,,0.0,,,0,114.0,39.6,49,0,0,draw,0,49,0
54,3900587,1,0,49,Florentin Pogba,Saint-Étienne,3,Lyon,Clearance,From Corner,,,0.0,,,0,6.1,40.5,49,0,0,draw,0,49,0
55,3900587,1,0,52,Jean-Christophe Bahebeck,Saint-Étienne,3,Lyon,Pressure,From Corner,,,0.882693,,,0,18.7,71.7,52,0,0,draw,0,52,0
56,3900587,1,0,52,Rachid Ghezzal,Lyon,3,Lyon,Shield,From Corner,,,0.0,,,0,99.8,5.0,52,0,0,draw,0,52,0
57,3900587,1,1,0,Jérémy Morel,Lyon,4,Lyon,Pass,From Throw In,,,2.015918,,,0,84.6,0.1,60,0,0,draw,0,60,0
59,3900587,1,1,2,Samuel Yves Umtiti,Lyon,4,Lyon,Carry,From Throw In,,,1.429812,,,0,58.8,13.9,62,0,0,draw,0,62,0
60,3900587,1,1,3,Samuel Yves Umtiti,Lyon,4,Lyon,Pass,From Throw In,,,1.812063,,,0,57.6,15.1,63,0,0,draw,0,63,0
62,3900587,1,1,5,Mapou Yanga-Mbiwa,Lyon,4,Lyon,Carry,From Throw In,,,0.264318,,,0,54.7,44.1,65,0,0,draw,0,65,0
63,3900587,1,1,5,Mapou Yanga-Mbiwa,Lyon,4,Lyon,Pass,From Throw In,,,1.04424,,,0,54.7,44.1,65,0,0,draw,0,65,0
65,3900587,1,1,6,Maxime Gonalons,Lyon,4,Lyon,Carry,From Throw In,,,2.535017,,,0,56.3,30.9,66,0,0,draw,0,66,0
66,3900587,1,1,9,Maxime Gonalons,Lyon,4,Lyon,Pass,From Throw In,,,1.371059,,,0,56.3,32.0,69,0,0,draw,0,69,0
68,3900587,1,1,10,Jordan Ferri,Lyon,4,Lyon,Carry,From Throw In,,,1.279915,,,0,58.3,61.1,70,0,0,draw,0,70,0
69,3900587,1,1,12,Jordan Ferri,Lyon,4,Lyon,Pass,From Throw In,,,1.046226,,,0,62.9,67.5,72,0,0,draw,0,72,0
71,3900587,1,1,13,Christophe Jallet,Lyon,4,Lyon,Carry,From Throw In,,,0.912863,,,0,71.8,78.3,73,0,0,draw,0,73,0
72,3900587,1,1,14,Christophe Jallet,Lyon,4,Lyon,Pass,From Throw In,,,0.750039,,,0,71.8,78.3,74,0,0,draw,0,74,0
74,3900587,1,1,14,Rachid Ghezzal,Lyon,4,Lyon,Pass,From Throw In,,,0.595904,,,0,75.7,68.0,74,0,0,draw,0,74,0
76,3900587,1,1,15,Jordan Ferri,Lyon,4,Lyon,Carry,From Throw In,,,1.119809,,,0,65.6,68.2,75,0,0,draw,0,75,0
77,3900587,1,1,15,Kévin Monnet-Paquet,Saint-Étienne,4,Lyon,Pressure,From Throw In,,,0.70011,,,0,52.9,12.6,75,0,0,draw,0,75,0
78,3900587,1,1,16,Jordan Ferri,Lyon,4,Lyon,Pass,From Throw In,,,1.037016,,,0,62.4,69.1,76,0,0,draw,0,76,0
80,3900587,1,1,17,Mapou Yanga-Mbiwa,Lyon,4,Lyon,Carry,From Throw In,,,1.4920911,,,0,45.7,65.0,77,0,0,draw,0,77,0
81,3900587,1,1,19,Mapou Yanga-Mbiwa,Lyon,4,Lyon,Pass,From Throw In,,,1.42305,,,0,47.3,62.9,79,0,0,draw,0,79,0
83,3900587,1,1,20,Samuel Yves Umtiti,Lyon,4,Lyon,Carry,From Throw In,,,1.890115,,,0,47.1,29.3,80,0,0,draw,0,80,0
84,3900587,1,1,22,Samuel Yves Umtiti,Lyon,4,Lyon,Pass,From Throw In,,,0.895789,,,0,54.4,21.9,82,0,0,draw,0,82,0
86,3900587,1,1,23,Clément Grenier,Lyon,4,Lyon,Carry,From Throw In,,,0.103573,,,0,77.8,20.3,83,0,0,draw,0,83,0
87,3900587,1,1,23,Clément Grenier,Lyon,4,Lyon,Pass,From Throw In,,,1.29183,,,0,77.8,20.3,83,0,0,draw,0,83,0
89,3900587,1,1,24,Corentin Tolisso,Lyon,4,Lyon,Carry,From Throw In,,,0.24,,,0,69.1,19.9,84,0,0,draw,0,84,0
90,3900587,1,1,24,Corentin Tolisso,Lyon,4,Lyon,Pass,From Throw In,,,0.995451,,,0,69.1,19.9,84,0,0,draw,0,84,0
92,3900587,1,1,25,Jérémy Morel,Lyon,4,Lyon,Carry,From Throw In,,,0.19893,,,0,91.1,18.5,85,0,0,draw,0,85,0
93,3900587,1,1,26,Jérémy Morel,Lyon,4,Lyon,Miscontrol,From Throw In,,,0.0,,,0,91.1,18.5,86,0,0,draw,0,86,0
94,3900587,1,1,27,Jérémy Morel,Lyon,4,Lyon,Pressure,From Throw In,,,3.815533,,,0,100.5,20.3,87,0,0,draw,0,87,0
95,3900587,1,1,28,Moustapha Bayal Sall,Saint-Étienne,5,Saint-Étienne,Ball Recovery,Regular Play,,,0.0,,,0,10.9,57.3,88,0,0,draw,0,88,0
96,3900587,1,1,28,Moustapha Bayal Sall,Saint-Étienne,5,Saint-Étienne,Carry,Regular Play,,,3.552906,,,0,10.9,57.3,88,0,0,draw,0,88,0
97,3900587,1,1,31,Moustapha Bayal Sall,Saint-Étienne,5,Saint-Étienne,Pass,Regular Play,,,0.024745,Incomplete,,0,8.2,76.5,91,0,0,draw,0,91,0
99,3900587,1,1,31,Jérémy Morel,Lyon,5,Saint-Étienne,Block,Regular Play,,,0.0,,,0,107.5,3.6,91,0,0,draw,0,91,0
100,3900587,1,1,49,Kévin Théophile-Catherine,Saint-Étienne,6,Saint-Étienne,Pass,From Throw In,,,1.855778,,,0,15.5,80.0,109,0,0,draw,0,109,0
102,3900587,1,1,51,Jérémy Morel,Lyon,6,Saint-Étienne,Duel,From Throw In,Aerial Lost,,0.0,,,0,77.6,8.6,111,0,0,draw,0,111,0
103,3900587,1,1,51,Jean-Christophe Bahebeck,Saint-Étienne,6,Saint-Étienne,Pass,From Throw In,,,0.903795,,,0,42.5,71.5,111,0,0,draw,0,111,0
105,3900587,1,1,52,Alexander Toft Søderlund,Saint-Étienne,6,Saint-Étienne,Pass,From Throw In,,,3.071474,Incomplete,,0,55.6,71.7,112,0,0,draw,0,112,0
106,3900587,1,1,52,Samuel Yves Umtiti,Lyon,6,Saint-Étienne,Duel,From Throw In,Aerial Lost,,0.0,,,0,64.5,8.4,112,0,0,draw,0,112,0
108,3900587,1,1,55,Mapou Yanga-Mbiwa,Lyon,7,Lyon,Pass,Regular Play,,,2.18613,,,0,41.4,13.5,115,0,0,draw,0,115,0
110,3900587,1,1,58,Anthony Lopes,Lyon,7,Lyon,Carry,Regular Play,,,1.904434,,,0,16.9,33.4,118,0,0,draw,0,118,0
111,3900587,1,1,59,Anthony Lopes,Lyon,7,Lyon,Pass,Regular Play,,,1.389089,,,0,19.4,30.9,119,0,0,draw,0,119,0
113,3900587,1,2,1,Samuel Yves Umtiti,Lyon,7,Lyon,Carry,Regular Play,,,1.453427,,,0,33.1,7.5,121,0,0,draw,0,121,0
114,3900587,1,2,2,Samuel Yves Umtiti,Lyon,7,Lyon,Pass,Regular Play,,,1.814103,,,0,35.0,7.5,122,0,0,draw,0,122,0
116,3900587,1,2,4,Mapou Yanga-Mbiwa,Lyon,7,Lyon,Carry,Regular Play,,,1.781827,,,0,32.7,46.0,124,0,0,draw,0,124,0
117,3900587,1,2,6,Mapou Yanga-Mbiwa,Lyon,7,Lyon,Pass,Regular Play,,,2.816017,Out,,0,32.7,46.0,126,0,0,draw,0,126,0
119,3900587,1,2,14,Pierre-Yves Polomat,Saint-Étienne,8,Saint-Étienne,Pass,From Throw In,,,1.981322,,,0,63.8,0.1,134,0,0,draw,0,134,0
121,3900587,1,2,16,Florentin Pogba,Saint-Étienne,8,Saint-Étienne,Carry,From Throw In,,,3.287328,,,0,41.6,3.9,136,0,0,draw,0,136,0
122,3900587,1,2,19,Florentin Pogba,Saint-Étienne,8,Saint-Étienne,Pass,From Throw In,,,4.846227,,,0,42.8,5.3,139,0,0,draw,0,139,0
123,3900587,1,2,24,Christophe Jallet,Lyon,8,Saint-Étienne,Pressure,From Throw In,,,2.937428,,,0,11.8,72.5,144,0,0,draw,0,144,0
125,3900587,1,2,24,Jean-Christophe Bahebeck,Saint-Étienne,8,Saint-Étienne,Carry,From Throw In,,,2.783906,,,0,110.3,4.6,144,0,0,draw,0,144,0
126,3900587,1,2,27,Jean-Christophe Bahebeck,Saint-Étienne,8,Saint-Étienne,Dispossessed,From Throw In,,,0.0,,,0,113.5,2.1,147,0,0,draw,0,147,0
127,3900587,1,2,27,Christophe Jallet,Lyon,8,Saint-Étienne,Duel,From Throw In,Tackle,Lost Out,0.0,,,0,6.6,78.0,147,0,0,draw,0,147,0
128,3900587,1,2,31,Kévin Monnet-Paquet,Saint-Étienne,9,Saint-Étienne,Pass,From Throw In,,,1.837119,,,0,108.7,0.1,151,0,0,draw,0,151,0
130,3900587,1,2,34,Jordan Ferri,Lyon,9,Saint-Étienne,Pressure,From Throw In,,,0.194288,,,0,29.2,75.3,154,0,0,draw,0,154,0
131,3900587,1,2,34,Vincent Pajot,Saint-Étienne,9,Saint-Étienne,Pass,From Throw In,,,1.886653,,,0,87.0,1.2,154,0,0,draw,0,154,0
133,3900587,1,2,36,Florentin Pogba,Saint-Étienne,9,Saint-Étienne,Carry,From Throw In,,,1.423709,,,0,61.6,5.7,156,0,0,draw,0,156,0
134,3900587,1,2,38,Florentin Pogba,Saint-Étienne,9,Saint-Étienne,Pass,From Throw In,,,1.400665,,,0,56.1,8.0,158,0,0,draw,0,158,0
