index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3900529,1,0,0,Mana Dembélé,Guingamp,2,Guingamp,Pass,From Kick Off,,,0.15338,,,0,61.0,40.1,0,0,0,draw,0,0,0
7,3900529,1,0,0,Jimmy Briand,Guingamp,2,Guingamp,Pass,From Kick Off,,,0.738613,,,0,59.1,37.8,0,0,0,draw,0,0,0
8,3900529,1,0,1,Neal Maupay,Saint-Étienne,2,Guingamp,Pressure,From Kick Off,,,0.462696,,,0,62.9,34.8,1,0,0,draw,0,1,0
10,3900529,1,0,1,Moustapha Elhadji Diallo,Guingamp,2,Guingamp,Carry,From Kick Off,,,0.741499,,,0,55.7,44.2,1,0,0,draw,0,1,0
11,3900529,1,0,2,Moustapha Elhadji Diallo,Guingamp,2,Guingamp,Pass,From Kick Off,,,2.423851,Incomplete,,0,55.9,43.8,2,0,0,draw,0,2,0
12,3900529,1,0,4,Ronaël Pierre-Gabriel,Saint-Étienne,2,Guingamp,Pass,From Kick Off,,,1.60942,Incomplete,,0,39.4,73.3,4,0,0,draw,0,4,0
14,3900529,1,0,6,Dorian Lévêque,Guingamp,2,Guingamp,Pass,From Kick Off,,,2.738872,Incomplete,,0,65.1,11.7,6,0,0,draw,0,6,0
16,3900529,1,0,8,Mana Dembélé,Guingamp,2,Guingamp,Duel,From Kick Off,Aerial Lost,,0.0,,,0,80.3,30.5,8,0,0,draw,0,8,0
17,3900529,1,0,8,Loïc Perrin,Saint-Étienne,3,Saint-Étienne,Pass,Regular Play,,,1.494987,,,0,39.8,49.6,8,0,0,draw,0,8,0
19,3900529,1,0,10,Jérémy Clément,Saint-Étienne,3,Saint-Étienne,Pass,Regular Play,,,0.847086,,,0,44.8,50.8,10,0,0,draw,0,10,0
21,3900529,1,0,11,Fabien Lemoine,Saint-Étienne,3,Saint-Étienne,Carry,Regular Play,,,0.56309,,,0,42.0,57.7,11,0,0,draw,0,11,0
22,3900529,1,0,11,Jimmy Briand,Guingamp,3,Saint-Étienne,Pressure,Regular Play,,,0.473,,,0,81.3,25.6,11,0,0,draw,0,11,0
23,3900529,1,0,11,Fabien Lemoine,Saint-Étienne,3,Saint-Étienne,Pass,Regular Play,,,1.116689,,,0,42.6,56.8,11,0,0,draw,0,11,0
25,3900529,1,0,12,Valentin Eysseric,Saint-Étienne,3,Saint-Étienne,Carry,Regular Play,,,2.811496,,,0,55.2,61.1,12,0,0,draw,0,12,0
26,3900529,1,0,15,Valentin Eysseric,Saint-Étienne,3,Saint-Étienne,Pass,Regular Play,,,1.453411,Out,,0,75.4,64.3,15,0,0,draw,0,15,0
28,3900529,1,0,24,Lars Christian Jacobsen,Guingamp,4,Guingamp,Pass,From Throw In,,,1.830398,,,0,33.2,0.1,24,0,0,draw,0,24,0
29,3900529,1,0,25,Moustapha Bayal Sall,Saint-Étienne,4,Guingamp,Pressure,From Throw In,,,0.719216,,,0,55.9,71.2,25,0,0,draw,0,25,0
31,3900529,1,0,26,Jimmy Briand,Guingamp,4,Guingamp,Carry,From Throw In,,,1.313834,,,0,61.2,8.3,26,0,0,draw,0,26,0
32,3900529,1,0,26,Moustapha Bayal Sall,Saint-Étienne,4,Guingamp,Block,From Throw In,,,0.0,,,0,57.0,71.2,26,0,0,draw,0,26,0
33,3900529,1,0,27,Jimmy Briand,Guingamp,4,Guingamp,Pass,From Throw In,,,0.736219,,,0,62.3,11.7,27,0,0,draw,0,27,0
