index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3900580,1,0,0,Valère Germain,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,0.271047,,,0,60.0,40.0,0,0,0,draw,0,0,0
7,3900580,1,0,0,Alexandre Mendy,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,0.902122,,,0,59.0,37.0,0,0,0,draw,0,0,0
9,3900580,1,0,1,Hatem Ben Arfa,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,1.870215,,,0,50.9,38.5,1,0,0,draw,0,1,0
10,3900580,1,0,2,Billy Ketkeophomphone,Angers,2,OGC Nice,Pressure,From Kick Off,,,0.596658,,,0,64.2,42.3,2,0,0,draw,0,2,0
11,3900580,1,0,3,Hatem Ben Arfa,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,0.876161,,,0,55.9,39.5,3,0,0,draw,0,3,0
13,3900580,1,0,4,Vincent Koziello,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,2.302094,,,0,49.3,50.0,4,0,0,draw,0,4,0
14,3900580,1,0,6,Vincent Koziello,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.133697,,,0,49.3,51.0,6,0,0,draw,0,6,0
16,3900580,1,0,7,Jérémy Pied,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.996839,,,0,50.6,72.2,7,0,0,draw,0,7,0
18,3900580,1,0,9,Romain Genevois,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,0.119997,,,0,35.0,64.5,9,0,0,draw,0,9,0
19,3900580,1,0,9,Romain Genevois,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.934283,,,0,34.3,63.8,9,0,0,draw,0,9,0
21,3900580,1,0,11,Paul Baysse,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,1.26692,,,0,33.2,23.8,11,0,0,draw,0,11,0
22,3900580,1,0,13,Paul Baysse,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.1936,,,0,28.2,24.1,13,0,0,draw,0,13,0
24,3900580,1,0,14,Jean Michaël Seri,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,3.686511,,,0,41.8,21.1,14,0,0,draw,0,14,0
25,3900580,1,0,18,Jean Michaël Seri,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,0.720267,,,0,54.3,22.8,18,0,0,draw,0,18,0
27,3900580,1,0,18,Nampalys Mendy,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,0.974224,,,0,50.4,35.5,18,0,0,draw,0,18,0
28,3900580,1,0,19,Billy Ketkeophomphone,Angers,2,OGC Nice,Pressure,From Kick Off,,,0.530446,,,0,68.3,46.8,19,0,0,draw,0,19,0
29,3900580,1,0,19,Nampalys Mendy,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,0.328203,,,0,50.9,38.8,19,0,0,draw,0,19,0
31,3900580,1,0,20,Vincent Koziello,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,0.845335,,,0,57.5,39.1,20,0,0,draw,0,20,0
32,3900580,1,0,20,Vincent Koziello,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.263768,,,0,57.0,39.2,20,0,0,draw,0,20,0
34,3900580,1,0,22,Paul Baysse,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,0.959848,,,0,42.5,16.3,22,0,0,draw,0,22,0
35,3900580,1,0,23,Paul Baysse,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.550301,,,0,42.2,15.6,23,0,0,draw,0,23,0
37,3900580,1,0,24,Niklas Hult,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,0.084623,,,0,62.8,3.9,24,0,0,draw,0,24,0
38,3900580,1,0,24,Niklas Hult,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.535027,,,0,62.8,3.3,24,0,0,draw,0,24,0
40,3900580,1,0,26,Jean Michaël Seri,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,2.65655,,,0,53.1,13.0,26,0,0,draw,0,26,0
41,3900580,1,0,28,Jean Michaël Seri,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,2.661628,,,0,52.5,18.6,28,0,0,draw,0,28,0
43,3900580,1,0,31,Romain Genevois,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,1.156345,,,0,40.4,67.5,31,0,0,draw,0,31,0
44,3900580,1,0,32,Romain Genevois,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,0.98463,,,0,39.8,68.5,32,0,0,draw,0,32,0
46,3900580,1,0,33,Jérémy Pied,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.727437,,,0,49.8,74.1,33,0,0,draw,0,33,0
48,3900580,1,0,35,Romain Genevois,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,0.158161,,,0,40.9,69.2,35,0,0,draw,0,35,0
49,3900580,1,0,35,Romain Genevois,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,2.484944,,,0,41.4,69.2,35,0,0,draw,0,35,0
51,3900580,1,0,38,Paul Baysse,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,4.044663,,,0,32.8,31.6,38,0,0,draw,0,38,0
52,3900580,1,0,42,Paul Baysse,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.174773,,,0,41.4,26.6,42,0,0,draw,0,42,0
54,3900580,1,0,43,Nampalys Mendy,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,2.05657,,,0,46.5,50.6,43,0,0,draw,0,43,0
55,3900580,1,0,45,Nampalys Mendy,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.134834,,,0,50.0,58.5,45,0,0,draw,0,45,0
57,3900580,1,0,46,Vincent Koziello,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,2.988874,,,0,53.7,65.2,46,0,0,draw,0,46,0
58,3900580,1,0,49,Vincent Koziello,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.144889,,,0,48.6,68.6,49,0,0,draw,0,49,0
60,3900580,1,0,50,Romain Genevois,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,1.103608,,,0,40.0,62.4,50,0,0,draw,0,50,0
61,3900580,1,0,51,Romain Genevois,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.975795,,,0,38.1,59.1,51,0,0,draw,0,51,0
63,3900580,1,0,53,Paul Baysse,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,1.318746,,,0,33.7,22.8,53,0,0,draw,0,53,0
64,3900580,1,0,55,Paul Baysse,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.545909,,,0,36.5,20.2,55,0,0,draw,0,55,0
66,3900580,1,0,56,Niklas Hult,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,0.763236,,,0,50.4,4.2,56,0,0,draw,0,56,0
67,3900580,1,0,57,Niklas Hult,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.201022,,,0,49.3,3.9,57,0,0,draw,0,57,0
69,3900580,1,0,58,Jean Michaël Seri,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,1.210452,,,0,47.8,16.6,58,0,0,draw,0,58,0
70,3900580,1,0,59,Cheikh N''Doye,Angers,2,OGC Nice,Pressure,From Kick Off,,,0.611017,,,0,69.7,61.8,59,0,0,draw,0,59,0
71,3900580,1,0,59,Jean Michaël Seri,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.274739,,,0,46.4,21.1,59,0,0,draw,0,59,0
73,3900580,1,1,1,Vincent Koziello,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,0.168592,,,0,53.2,42.7,61,0,0,draw,0,61,0
