index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3901187,1,0,0,Abdul Majeed Waris,Lorient,2,Lorient,Pass,From Kick Off,,,0.303053,,,0,61.0,40.1,0,0,0,draw,0,0,0
7,3901187,1,0,1,Walid Mesloub,Lorient,2,Lorient,Carry,From Kick Off,,,0.079998,,,0,61.9,43.6,1,0,0,draw,0,1,0
8,3901187,1,0,1,Walid Mesloub,Lorient,2,Lorient,Pass,From Kick Off,,,1.510056,,,0,60.9,43.0,1,0,0,draw,0,1,0
10,3901187,1,0,2,Zargo Touré,Lorient,2,Lorient,Carry,From Kick Off,,,2.415604,,,0,34.5,36.4,2,0,0,draw,0,2,0
11,3901187,1,0,5,Zargo Touré,Lorient,2,Lorient,Pass,From Kick Off,,,0.918692,Incomplete,,0,42.2,30.4,5,0,0,draw,0,5,0
13,3901187,1,0,6,Romain Saïss,Angers,2,Lorient,Clearance,From Kick Off,,,0.0,,,0,57.0,39.3,6,0,0,draw,0,6,0
14,3901187,1,0,8,Romain Thomas,Angers,3,Angers,Ball Recovery,Regular Play,,,0.0,,,0,28.3,29.6,8,0,0,draw,0,8,0
15,3901187,1,0,8,Romain Thomas,Angers,3,Angers,Carry,Regular Play,,,1.356397,,,0,28.3,29.6,8,0,0,draw,0,8,0
16,3901187,1,0,9,Romain Thomas,Angers,3,Angers,Pass,Regular Play,,,3.202716,Incomplete,,0,30.5,27.8,9,0,0,draw,0,9,0
18,3901187,1,0,12,Lindsay Rose,Lorient,3,Angers,Pass,Regular Play,,,1.935185,Incomplete,,0,37.4,62.5,12,0,0,draw,0,12,0
20,3901187,1,0,14,Romain Saïss,Angers,3,Angers,Pass,Regular Play,,,1.583107,Incomplete,,0,54.6,30.9,14,0,0,draw,0,14,0
22,3901187,1,0,16,Lindsay Rose,Lorient,3,Angers,Pass,Regular Play,,,1.56156,Incomplete,,0,47.0,50.3,16,0,0,draw,0,16,0
23,3901187,1,0,16,Billy Ketkeophomphone,Angers,3,Angers,Duel,Regular Play,Aerial Lost,,0.0,,,0,73.1,29.8,16,0,0,draw,0,16,0
25,3901187,1,0,17,Romain Saïss,Angers,3,Angers,Pass,Regular Play,,,3.702488,,,0,57.0,35.1,17,0,0,draw,0,17,0
27,3901187,1,0,21,Vincent Manceau,Angers,3,Angers,Carry,Regular Play,,,2.841982,,,0,27.7,59.0,21,0,0,draw,0,21,0
28,3901187,1,0,24,Vincent Manceau,Angers,3,Angers,Pass,Regular Play,,,2.141586,Incomplete,,0,35.7,67.2,24,0,0,draw,0,24,0
30,3901187,1,0,26,Zargo Touré,Lorient,4,Lorient,Pass,Regular Play,,,2.264529,,,0,37.8,30.0,26,0,0,draw,0,26,0
31,3901187,1,0,28,Romain Saïss,Angers,4,Lorient,Pressure,Regular Play,,,0.584354,,,0,67.3,58.6,28,0,0,draw,0,28,0
33,3901187,1,0,28,Didier Ndong Ibrahim,Lorient,4,Lorient,Pass,Regular Play,,,0.624222,,,0,50.4,17.1,28,0,0,draw,0,28,0
35,3901187,1,0,29,Maxime Barthelmé,Lorient,4,Lorient,Carry,Regular Play,,,0.08,,,0,54.2,8.3,29,0,0,draw,0,29,0
36,3901187,1,0,29,Maxime Barthelmé,Lorient,4,Lorient,Pass,Regular Play,,,2.298859,,,0,54.2,8.3,29,0,0,draw,0,29,0
38,3901187,1,0,31,Walid Mesloub,Lorient,4,Lorient,Pass,Regular Play,,,1.579499,,,0,72.5,32.6,31,0,0,draw,0,31,0
40,3901187,1,0,33,Abdul Majeed Waris,Lorient,4,Lorient,Carry,Regular Play,,,1.549122,,,0,88.8,19.9,33,0,0,draw,0,33,0
41,3901187,1,0,34,Abdul Majeed Waris,Lorient,4,Lorient,Pass,Regular Play,,,2.032098,,,0,93.6,21.9,34,0,0,draw,0,34,0
43,3901187,1,0,36,Maxime Barthelmé,Lorient,4,Lorient,Pass,Regular Play,,,1.332253,Incomplete,,0,115.9,17.3,36,0,0,draw,0,36,0
45,3901187,1,0,38,Yoann Andreu,Angers,4,Lorient,Clearance,Regular Play,,,0.0,,,0,5.6,36.7,38,0,0,draw,0,38,0
46,3901187,1,1,8,Walid Mesloub,Lorient,5,Lorient,Pass,From Corner,,,1.616189,,,0,120.0,80.0,68,0,0,draw,0,68,0
48,3901187,1,1,10,Ismaël Traoré,Angers,5,Lorient,Duel,From Corner,Aerial Lost,,0.0,,,0,10.6,39.2,70,0,0,draw,0,70,0
49,3901187,1,1,10,Lindsay Rose,Lorient,5,Lorient,Shot,From Corner,,,0.878257,,0.06173102,0,109.5,40.9,70,0,0,draw,0,70,0
51,3901187,1,1,15,Alexandre Letellier,Angers,6,Angers,Pass,From Keeper,,,5.86246,Incomplete,,0,16.3,44.9,75,0,0,draw,0,75,0
53,3901187,1,1,20,Lamine Gassama,Lorient,6,Angers,Ball Recovery,From Keeper,,,0.0,,,0,30.5,65.5,80,0,0,draw,0,80,0
54,3901187,1,1,20,Lamine Gassama,Lorient,6,Angers,Carry,From Keeper,,,4.992846,,,0,30.5,65.5,80,0,0,draw,0,80,0
55,3901187,1,1,21,Gilles Sunu,Angers,6,Angers,Pressure,From Keeper,,,4.58422,,,0,88.0,17.6,81,0,0,draw,0,81,0
56,3901187,1,1,25,Lamine Gassama,Lorient,6,Angers,Pass,From Keeper,,,0.059552,Incomplete,,0,38.6,76.8,85,0,0,draw,0,85,0
58,3901187,1,1,26,Gilles Sunu,Angers,6,Angers,Block,From Keeper,,,0.0,,,0,74.3,6.5,86,0,0,draw,0,86,0
59,3901187,1,1,26,Lamine Gassama,Lorient,6,Angers,Block,From Keeper,,,0.0,,,0,40.4,76.6,86,0,0,draw,0,86,0
60,3901187,1,1,36,Yoann Andreu,Angers,7,Angers,Pass,From Throw In,,,1.076263,,,0,80.5,0.1,96,0,0,draw,0,96,0
61,3901187,1,1,37,François Bellugou,Lorient,7,Angers,Pressure,From Throw In,,,0.970502,,,0,26.7,67.3,97,0,0,draw,0,97,0
63,3901187,1,1,37,Billy Ketkeophomphone,Angers,7,Angers,Carry,From Throw In,,,0.068744004,,,0,96.0,11.6,97,0,0,draw,0,97,0
64,3901187,1,1,37,Billy Ketkeophomphone,Angers,7,Angers,Pass,From Throw In,,,1.345282,,,0,93.2,8.8,97,0,0,draw,0,97,0
65,3901187,1,1,38,Romain Philippoteaux,Lorient,7,Angers,Pressure,From Throw In,,,0.560425,,,0,30.5,76.0,98,0,0,draw,0,98,0
67,3901187,1,1,38,Gilles Sunu,Angers,7,Angers,Pass,From Throw In,,,0.137485,Incomplete,,0,93.8,2.5,98,0,0,draw,0,98,0
69,3901187,1,1,38,Romain Philippoteaux,Lorient,7,Angers,Block,From Throw In,,,0.0,,,0,28.7,76.2,98,0,0,draw,0,98,0
70,3901187,1,1,39,Billy Ketkeophomphone,Angers,7,Angers,Pressure,From Throw In,,,0.718262,,,0,90.2,4.7,99,0,0,draw,0,99,0
71,3901187,1,1,40,Lamine Gassama,Lorient,8,Lorient,Pass,Regular Play,,,0.896371,,,0,26.7,75.4,100,0,0,draw,0,100,0
