index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3901199,1,0,0,Nicolas de Roussel de Préville,Stade de Reims,2,Stade de Reims,Pass,From Kick Off,,,0.566591,,,0,61.0,40.1,0,0,0,draw,0,0,0
7,3901199,1,0,0,Thievy Guivane Bifouma Koulossa,Stade de Reims,2,Stade de Reims,Carry,From Kick Off,,,1.94959,,,0,61.8,42.9,0,0,0,draw,0,0,0
8,3901199,1,0,1,Ousmane Dembélé,Rennes,2,Stade de Reims,Pressure,From Kick Off,,,0.853905,,,0,55.8,39.7,1,0,0,draw,0,1,0
9,3901199,1,0,2,Thievy Guivane Bifouma Koulossa,Stade de Reims,2,Stade de Reims,Pass,From Kick Off,,,1.927738,,,0,58.7,40.6,2,0,0,draw,0,2,0
11,3901199,1,0,4,Mickaël Tacalfred,Stade de Reims,2,Stade de Reims,Carry,From Kick Off,,,1.467569,,,0,37.3,56.9,4,0,0,draw,0,4,0
12,3901199,1,0,6,Mickaël Tacalfred,Stade de Reims,2,Stade de Reims,Pass,From Kick Off,,,2.717005,Incomplete,,0,40.0,59.2,6,0,0,draw,0,6,0
14,3901199,1,0,8,Nicolas de Roussel de Préville,Stade de Reims,2,Stade de Reims,Duel,From Kick Off,Aerial Lost,,0.0,,,0,90.8,49.2,8,0,0,draw,0,8,0
15,3901199,1,0,8,Sylvain Armand,Rennes,2,Stade de Reims,Pass,From Kick Off,,,1.774154,Incomplete,,0,29.3,30.9,8,0,0,draw,0,8,0
17,3901199,1,0,10,Aly Ndom,Stade de Reims,2,Stade de Reims,Ball Recovery,From Kick Off,,,0.0,,,0,76.8,45.0,10,0,0,draw,0,10,0
18,3901199,1,0,10,Aly Ndom,Stade de Reims,2,Stade de Reims,Carry,From Kick Off,,,0.97653,,,0,76.8,45.0,10,0,0,draw,0,10,0
19,3901199,1,0,11,Aly Ndom,Stade de Reims,2,Stade de Reims,Pass,From Kick Off,,,0.895895,,,0,77.9,40.6,11,0,0,draw,0,11,0
21,3901199,1,0,12,Gaëtan Charbonnier,Stade de Reims,2,Stade de Reims,Carry,From Kick Off,,,0.016342,,,0,86.4,45.2,12,0,0,draw,0,12,0
22,3901199,1,0,12,Gaëtan Charbonnier,Stade de Reims,2,Stade de Reims,Miscontrol,From Kick Off,,,0.0,,,0,86.4,45.4,12,0,0,draw,0,12,0
23,3901199,1,0,15,Cheikh M''Bengue,Rennes,2,Stade de Reims,Pass,From Kick Off,,,5.731882,Incomplete,,0,27.2,22.8,15,0,0,draw,0,15,0
25,3901199,1,0,20,Johann Carrasso,Stade de Reims,2,Stade de Reims,Ball Recovery,From Kick Off,,,0.0,,,0,13.1,38.1,20,0,0,draw,0,20,0
26,3901199,1,0,24,Johann Carrasso,Stade de Reims,2,Stade de Reims,Pass,From Kick Off,,,1.289914,,,0,14.4,38.1,24,0,0,draw,0,24,0
28,3901199,1,0,25,Aly Ndom,Stade de Reims,2,Stade de Reims,Pass,From Kick Off,,,1.116861,,,0,33.5,43.9,25,0,0,draw,0,25,0
30,3901199,1,0,26,Aïssa Mandi,Stade de Reims,2,Stade de Reims,Carry,From Kick Off,,,3.050957,,,0,13.9,44.6,26,0,0,draw,0,26,0
31,3901199,1,0,29,Aïssa Mandi,Stade de Reims,2,Stade de Reims,Pass,From Kick Off,,,2.272401,,,0,24.6,49.8,29,0,0,draw,0,29,0
33,3901199,1,0,32,Mickaël Tacalfred,Stade de Reims,2,Stade de Reims,Carry,From Kick Off,,,1.149824,,,0,30.8,75.0,32,0,0,draw,0,32,0
