index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3900614,1,0,0,Yassine Benzia,Lille,2,Lille,Pass,From Kick Off,,,0.922239,,,0,60.0,40.0,0,0,0,draw,0,0,0
7,3900614,1,0,1,Florent Balmont,Lille,2,Lille,Carry,From Kick Off,,,1.294613,,,0,53.0,39.9,1,0,0,draw,0,1,0
8,3900614,1,0,3,Florent Balmont,Lille,2,Lille,Pass,From Kick Off,,,2.750506,Incomplete,,0,56.9,38.8,3,0,0,draw,0,3,0
10,3900614,1,0,5,Dennis Appiah,Caen,2,Lille,Ball Recovery,From Kick Off,,,0.0,,,0,20.7,68.7,5,0,0,draw,0,5,0
11,3900614,1,0,5,Dennis Appiah,Caen,2,Lille,Carry,From Kick Off,,,1.166677,,,0,20.7,68.7,5,0,0,draw,0,5,0
12,3900614,1,0,6,Dennis Appiah,Caen,2,Lille,Pass,From Kick Off,,,1.44176,Incomplete,,0,20.5,70.8,6,0,0,draw,0,6,0
14,3900614,1,0,8,Florent Balmont,Lille,2,Lille,Pass,From Kick Off,,,1.036168,,,0,69.4,23.5,8,0,0,draw,0,8,0
15,3900614,1,0,8,Jordan Leborgne,Caen,2,Lille,Pressure,From Kick Off,,,0.874475,,,0,37.6,59.9,8,0,0,draw,0,8,0
17,3900614,1,0,9,Mounir Obbadi,Lille,2,Lille,Carry,From Kick Off,,,0.0491,,,0,78.6,20.1,9,0,0,draw,0,9,0
18,3900614,1,0,9,Mounir Obbadi,Lille,2,Lille,Miscontrol,From Kick Off,,,0.0,,,0,79.7,20.2,9,0,0,draw,0,9,0
19,3900614,1,0,10,Mounir Obbadi,Lille,2,Lille,Pressure,From Kick Off,,,0.39219,,,0,77.6,20.2,10,0,0,draw,0,10,0
20,3900614,1,0,10,Ronny Rodelin,Caen,3,Caen,Pass,Regular Play,,,1.011954,,,0,45.3,60.2,10,0,0,draw,0,10,0
22,3900614,1,0,11,Michaël Jordan Nkololo,Caen,3,Caen,Carry,Regular Play,,,1.681464,,,0,46.0,73.5,11,0,0,draw,0,11,0
23,3900614,1,0,11,Djibril Sidibé,Lille,3,Caen,Pressure,Regular Play,,,0.628812,,,0,70.0,7.3,11,0,0,draw,0,11,0
24,3900614,1,0,13,Michaël Jordan Nkololo,Caen,3,Caen,Pass,Regular Play,,,0.980137,,,0,47.3,72.5,13,0,0,draw,0,13,0
