index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3901216,1,0,0,Edinson Roberto Cavani Gómez,Paris Saint-Germain,2,Paris Saint-Germain,Pass,From Kick Off,,,0.472044,,,0,60.0,40.0,0,0,0,draw,0,0,0
7,3901216,1,0,0,Zlatan Ibrahimović,Paris Saint-Germain,2,Paris Saint-Germain,Carry,From Kick Off,,,0.150202,,,0,60.2,40.6,0,0,0,draw,0,0,0
8,3901216,1,0,0,Zlatan Ibrahimović,Paris Saint-Germain,2,Paris Saint-Germain,Pass,From Kick Off,,,1.166979,,,0,61.3,41.2,0,0,0,draw,0,0,0
10,3901216,1,0,2,Benjamin Stambouli,Paris Saint-Germain,2,Paris Saint-Germain,Carry,From Kick Off,,,1.010349,,,0,41.3,38.5,2,0,0,draw,0,2,0
11,3901216,1,0,3,Benjamin Stambouli,Paris Saint-Germain,2,Paris Saint-Germain,Pass,From Kick Off,,,1.345018,,,0,41.9,38.5,3,0,0,draw,0,3,0
13,3901216,1,0,4,Ángel Fabián Di María Hernández,Paris Saint-Germain,2,Paris Saint-Germain,Carry,From Kick Off,,,3.040108,,,0,43.3,56.0,4,0,0,draw,0,4,0
14,3901216,1,0,7,Jordan Leborgne,Caen,2,Paris Saint-Germain,Pressure,From Kick Off,,,0.476521,,,0,71.4,26.1,7,0,0,draw,0,7,0
15,3901216,1,0,7,Ángel Fabián Di María Hernández,Paris Saint-Germain,2,Paris Saint-Germain,Pass,From Kick Off,,,1.055601,,,0,47.6,51.3,7,0,0,draw,0,7,0
17,3901216,1,0,8,Blaise Matuidi,Paris Saint-Germain,2,Paris Saint-Germain,Carry,From Kick Off,,,0.551022,,,0,46.3,29.5,8,0,0,draw,0,8,0
18,3901216,1,0,9,Blaise Matuidi,Paris Saint-Germain,2,Paris Saint-Germain,Pass,From Kick Off,,,0.959744,,,0,44.1,29.5,9,0,0,draw,0,9,0
20,3901216,1,0,10,Edinson Roberto Cavani Gómez,Paris Saint-Germain,2,Paris Saint-Germain,Pass,From Kick Off,,,3.434839,,,0,56.7,25.8,10,0,0,draw,0,10,0
22,3901216,1,0,13,Presnel Kimpembe,Paris Saint-Germain,2,Paris Saint-Germain,Pass,From Kick Off,,,1.800856,,,0,26.2,24.1,13,0,0,draw,0,13,0
24,3901216,1,0,15,Marcos Aoás Corrêa,Paris Saint-Germain,2,Paris Saint-Germain,Carry,From Kick Off,,,3.432015,,,0,28.4,55.2,15,0,0,draw,0,15,0
25,3901216,1,0,18,Marcos Aoás Corrêa,Paris Saint-Germain,2,Paris Saint-Germain,Pass,From Kick Off,,,1.26136,,,0,38.0,56.8,18,0,0,draw,0,18,0
27,3901216,1,0,20,Gregory van der Wiel,Paris Saint-Germain,2,Paris Saint-Germain,Carry,From Kick Off,,,0.73053,,,0,46.3,74.8,20,0,0,draw,0,20,0
