index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3900637,1,0,0,Valère Germain,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,0.435877,,,0,61.0,40.1,0,0,0,draw,0,0,0
7,3900637,1,0,1,Mathieu Bodmer,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,0.807644,,,0,59.2,44.4,1,0,0,draw,0,1,0
8,3900637,1,0,1,Mathieu Bodmer,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,1.803019,,,0,60.7,44.0,1,0,0,draw,0,1,0
10,3900637,1,0,3,Jérémy Pied,OGC Nice,2,OGC Nice,Carry,From Kick Off,,,2.603603,,,0,57.1,8.0,3,0,0,draw,0,3,0
11,3900637,1,0,6,Jérémy Pied,OGC Nice,2,OGC Nice,Pass,From Kick Off,,,2.373335,Incomplete,,0,68.1,8.3,6,0,0,draw,0,6,0
13,3900637,1,0,8,Nicolas Alexis Julio N'Koulou Ndoubena,Marseille,2,OGC Nice,Interception,From Kick Off,,,0.0,,,0,8.1,72.4,8,0,0,draw,0,8,0
14,3900637,1,0,8,Nicolas Alexis Julio N'Koulou Ndoubena,Marseille,2,OGC Nice,Carry,From Kick Off,,,3.403596,,,0,8.1,72.4,8,0,0,draw,0,8,0
15,3900637,1,0,9,Alassane Pléa,OGC Nice,2,OGC Nice,Pressure,From Kick Off,,,2.72123,,,0,107.2,7.3,9,0,0,draw,0,9,0
16,3900637,1,0,12,Alassane Pléa,OGC Nice,2,OGC Nice,Foul Committed,From Kick Off,,,0.0,,,0,117.9,10.1,12,0,0,draw,0,12,0
17,3900637,1,0,12,Nicolas Alexis Julio N'Koulou Ndoubena,Marseille,2,OGC Nice,Foul Won,From Kick Off,,,0.0,,,0,2.2,70.0,12,0,0,draw,0,12,0
18,3900637,1,0,36,Steve Mandanda,Marseille,3,Marseille,Pass,From Free Kick,,,3.594503,Pass Offside,,0,6.8,70.7,36,0,0,draw,0,36,0
20,3900637,1,0,48,Maxime Le Marchand,OGC Nice,4,OGC Nice,Pass,From Free Kick,,,2.034892,,,0,47.7,15.6,48,0,0,draw,0,48,0
22,3900637,1,0,50,Paul Baysse,OGC Nice,4,OGC Nice,Carry,From Free Kick,,,1.320474,,,0,35.7,40.3,50,0,0,draw,0,50,0
23,3900637,1,0,52,Paul Baysse,OGC Nice,4,OGC Nice,Pass,From Free Kick,,,1.825642,,,0,39.5,41.7,52,0,0,draw,0,52,0
25,3900637,1,0,54,Ricardo Domingos Barbosa Pereira,OGC Nice,4,OGC Nice,Carry,From Free Kick,,,0.362648,,,0,53.5,70.6,54,0,0,draw,0,54,0
26,3900637,1,0,54,Ricardo Domingos Barbosa Pereira,OGC Nice,4,OGC Nice,Pass,From Free Kick,,,1.463829,,,0,53.9,69.4,54,0,0,draw,0,54,0
27,3900637,1,0,55,Michy Batshuayi Tunga,Marseille,4,OGC Nice,Pressure,From Free Kick,,,0.590103,,,0,80.6,27.4,55,0,0,draw,0,55,0
