index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3829479,1,0,0,Abdul Majeed Waris,Lorient,2,Lorient,Pass,From Kick Off,,,0.624351,,,0,60.0,40.0,0,0,0,draw,0,0,0
7,3829479,1,0,0,Benjamin Moukandjo Bilé,Lorient,2,Lorient,Carry,From Kick Off,,,0.439999,,,0,60.3,40.6,0,0,0,draw,0,0,0
8,3829479,1,0,1,Benjamin Moukandjo Bilé,Lorient,2,Lorient,Pass,From Kick Off,,,1.893104,,,0,57.5,40.6,1,0,0,draw,0,1,0
10,3829479,1,0,3,Wesley Lautoa,Lorient,2,Lorient,Carry,From Kick Off,,,2.439994,,,0,37.6,33.0,3,0,0,draw,0,3,0
11,3829479,1,0,5,Wesley Lautoa,Lorient,2,Lorient,Pass,From Kick Off,,,2.058078,,,0,38.8,24.3,5,0,0,draw,0,5,0
13,3829479,1,0,7,Zargo Touré,Lorient,2,Lorient,Carry,From Kick Off,,,0.799999,,,0,33.3,55.7,7,0,0,draw,0,7,0
14,3829479,1,0,8,Zargo Touré,Lorient,2,Lorient,Pass,From Kick Off,,,1.513231,,,0,33.3,55.7,8,0,0,draw,0,8,0
16,3829479,1,0,9,Yann Jouffre,Lorient,2,Lorient,Carry,From Kick Off,,,0.645244,,,0,43.8,67.8,9,0,0,draw,0,9,0
17,3829479,1,0,10,Yann Jouffre,Lorient,2,Lorient,Pass,From Kick Off,,,0.625581,,,0,38.1,66.8,10,0,0,draw,0,10,0
19,3829479,1,0,11,Didier Ndong Ibrahim,Lorient,2,Lorient,Pass,From Kick Off,,,1.216169,,,0,47.7,58.2,11,0,0,draw,0,11,0
21,3829479,1,0,12,Lamine Gassama,Lorient,2,Lorient,Carry,From Kick Off,,,0.965725,,,0,34.7,73.5,12,0,0,draw,0,12,0
22,3829479,1,0,13,Lamine Gassama,Lorient,2,Lorient,Pass,From Kick Off,,,1.191313,,,0,34.7,73.5,13,0,0,draw,0,13,0
24,3829479,1,0,14,Yann Jouffre,Lorient,2,Lorient,Carry,From Kick Off,,,2.439997,,,0,32.4,58.4,14,0,0,draw,0,14,0
25,3829479,1,0,16,Yann Jouffre,Lorient,2,Lorient,Pass,From Kick Off,,,2.097425,Incomplete,,0,38.8,53.4,16,0,0,draw,0,16,0
27,3829479,1,0,19,Syam Ben Youssef,Caen,3,Caen,Ball Recovery,Regular Play,,,0.0,,,0,38.1,17.6,19,0,0,draw,0,19,0
28,3829479,1,0,19,Syam Ben Youssef,Caen,3,Caen,Carry,Regular Play,,,1.255208,,,0,38.1,17.6,19,0,0,draw,0,19,0
29,3829479,1,0,20,Syam Ben Youssef,Caen,3,Caen,Pass,Regular Play,,,1.052494,,,0,32.6,13.0,20,0,0,draw,0,20,0
31,3829479,1,0,21,Emmanuel Imorou,Caen,3,Caen,Carry,Regular Play,,,1.629211,,,0,44.7,5.2,21,0,0,draw,0,21,0
32,3829479,1,0,23,Emmanuel Imorou,Caen,3,Caen,Pass,Regular Play,,,1.783824,,,0,52.5,4.1,23,0,0,draw,0,23,0
33,3829479,1,0,24,Zargo Touré,Lorient,3,Caen,Pressure,Regular Play,,,0.437083,,,0,30.6,60.0,24,0,0,draw,0,24,0
35,3829479,1,0,24,Ronny Rodelin,Caen,3,Caen,Pass,Regular Play,,,1.57233,,,0,89.5,16.7,24,0,0,draw,0,24,0
37,3829479,1,0,26,Vincent Bessat,Caen,3,Caen,Carry,Regular Play,,,3.902439,,,0,100.8,7.8,26,0,0,draw,0,26,0
38,3829479,1,0,28,Lamine Gassama,Lorient,3,Caen,Pressure,Regular Play,,,2.179792,,,0,4.3,69.2,28,0,0,draw,0,28,0
39,3829479,1,0,30,Vincent Bessat,Caen,3,Caen,Pass,Regular Play,,,1.06651,Incomplete,,0,114.2,6.4,30,0,0,draw,0,30,0
41,3829479,1,0,31,Didier Ndong Ibrahim,Lorient,3,Caen,Interception,Regular Play,,,0.0,,,0,15.4,72.3,31,0,0,draw,0,31,0
