index,match_id,period,minute,second,player,team,possession,possession_team,type,play_pattern,duel_type,duel_outcome,duration,pass_outcome,shot_statsbomb_xg,outcome_goal,location_x,location_y,time_sec,home_score,away_score,state_match,time_sec_home_lead,time_sec_draw,time_sec_away_lead
5,3900579,1,0,0,Yacine Bammou,Nantes,2,Nantes,Pass,From Kick Off,,,0.469996,,,0,61.0,40.1,0,0,0,draw,0,0,0
7,3900579,1,0,0,Adryan Oliveira Tavares,Nantes,2,Nantes,Pass,From Kick Off,,,1.758508,,,0,60.6,42.3,0,0,0,draw,0,0,0
9,3900579,1,0,2,Birama Touré,Nantes,2,Nantes,Carry,From Kick Off,,,0.899007,,,0,43.7,34.8,2,0,0,draw,0,2,0
10,3900579,1,0,3,Birama Touré,Nantes,2,Nantes,Pass,From Kick Off,,,2.011796,,,0,42.4,34.4,3,0,0,draw,0,3,0
12,3900579,1,0,5,Ermir Lenjani,Nantes,2,Nantes,Carry,From Kick Off,,,0.717697,,,0,34.5,6.6,5,0,0,draw,0,5,0
13,3900579,1,0,6,Ermir Lenjani,Nantes,2,Nantes,Pass,From Kick Off,,,1.557355,,,0,34.5,6.6,6,0,0,draw,0,6,0
15,3900579,1,0,7,Oswaldo Augusto Vizcarrondo Araújo,Nantes,2,Nantes,Carry,From Kick Off,,,1.099588,,,0,22.5,30.5,7,0,0,draw,0,7,0
16,3900579,1,0,9,Oswaldo Augusto Vizcarrondo Araújo,Nantes,2,Nantes,Pass,From Kick Off,,,1.941301,,,0,20.6,29.5,9,0,0,draw,0,9,0
18,3900579,1,0,10,Lévy Koffi Djidji,Nantes,2,Nantes,Carry,From Kick Off,,,2.256829,,,0,26.6,60.3,10,0,0,draw,0,10,0
19,3900579,1,0,13,Lévy Koffi Djidji,Nantes,2,Nantes,Pass,From Kick Off,,,0.976774,,,0,36.2,67.3,13,0,0,draw,0,13,0
21,3900579,1,0,14,Adrien Thomasson,Nantes,2,Nantes,Carry,From Kick Off,,,0.156108,,,0,56.9,68.4,14,0,0,draw,0,14,0
22,3900579,1,0,14,Adrien Thomasson,Nantes,2,Nantes,Pass,From Kick Off,,,1.581993,,,0,56.9,68.4,14,0,0,draw,0,14,0
24,3900579,1,0,15,Lévy Koffi Djidji,Nantes,2,Nantes,Carry,From Kick Off,,,2.974447,,,0,42.0,72.7,15,0,0,draw,0,15,0
25,3900579,1,0,18,Lévy Koffi Djidji,Nantes,2,Nantes,Pass,From Kick Off,,,2.035602,Incomplete,,0,52.2,73.3,18,0,0,draw,0,18,0
27,3900579,1,0,20,Florentin Pogba,Saint-Étienne,3,Saint-Étienne,Pass,Regular Play,,,1.310662,,,0,25.1,17.5,20,0,0,draw,0,20,0
29,3900579,1,0,22,Jonathan Brison,Saint-Étienne,3,Saint-Étienne,Carry,Regular Play,,,1.222527,,,0,27.7,3.4,22,0,0,draw,0,22,0
30,3900579,1,0,22,Adrien Thomasson,Nantes,3,Saint-Étienne,Pressure,Regular Play,,,1.040061,,,0,90.1,75.9,22,0,0,draw,0,22,0
31,3900579,1,0,23,Jonathan Brison,Saint-Étienne,3,Saint-Étienne,Pass,Regular Play,,,0.994961,,,0,26.8,4.4,23,0,0,draw,0,23,0
33,3900579,1,0,24,Florentin Pogba,Saint-Étienne,3,Saint-Étienne,Carry,Regular Play,,,0.213325,,,0,16.5,8.3,24,0,0,draw,0,24,0
34,3900579,1,0,24,Florentin Pogba,Saint-Étienne,3,Saint-Étienne,Pass,Regular Play,,,2.056377,,,0,15.7,8.3,24,0,0,draw,0,24,0
36,3900579,1,0,26,Lévy Koffi Djidji,Nantes,3,Saint-Étienne,Duel,Regular Play,Aerial Lost,,0.0,,,0,70.2,58.1,26,0,0,draw,0,26,0
37,3900579,1,0,26,Alexander Toft Søderlund,Saint-Étienne,3,Saint-Étienne,Pass,Regular Play,,,0.986581,,,0,49.9,22.0,26,0,0,draw,0,26,0
39,3900579,1,0,27,Valentin Eysseric,Saint-Étienne,3,Saint-Étienne,Carry,Regular Play,,,1.126107,,,0,45.0,32.7,27,0,0,draw,0,27,0
40,3900579,1,0,28,Valentin Eysseric,Saint-Étienne,3,Saint-Étienne,Pass,Regular Play,,,1.065662,,,0,46.0,37.2,28,0,0,draw,0,28,0
42,3900579,1,0,29,Nolan Roux,Saint-Étienne,3,Saint-Étienne,Carry,Regular Play,,,0.850963,,,0,48.8,61.1,29,0,0,draw,0,29,0
43,3900579,1,0,30,Nolan Roux,Saint-Étienne,3,Saint-Étienne,Pass,Regular Play,,,1.279012,,,0,48.4,61.8,30,0,0,draw,0,30,0
45,3900579,1,0,32,Kévin Théophile-Catherine,Saint-Étienne,3,Saint-Étienne,Carry,Regular Play,,,0.451657,,,0,40.5,53.0,32,0,0,draw,0,32,0
46,3900579,1,0,32,Kévin Théophile-Catherine,Saint-Étienne,3,Saint-Étienne,Pass,Regular Play,,,1.144022,,,0,39.8,52.6,32,0,0,draw,0,32,0
48,3900579,1,0,33,Fabien Lemoine,Saint-Étienne,3,Saint-Étienne,Carry,Regular Play,,,1.126549,,,0,47.1,45.5,33,0,0,draw,0,33,0
49,3900579,1,0,34,Fabien Lemoine,Saint-Étienne,3,Saint-Étienne,Pass,Regular Play,,,0.916319,,,0,47.8,47.8,34,0,0,draw,0,34,0
51,3900579,1,0,35,Kévin Théophile-Catherine,Saint-Étienne,3,Saint-Étienne,Carry,Regular Play,,,0.879846,,,0,42.8,53.2,35,0,0,draw,0,35,0
52,3900579,1,0,36,Kévin Théophile-Catherine,Saint-Étienne,3,Saint-Étienne,Pass,Regular Play,,,1.264157,,,0,42.8,53.2,36,0,0,draw,0,36,0
54,3900579,1,0,37,Moustapha Bayal Sall,Saint-Étienne,3,Saint-Étienne,Carry,Regular Play,,,1.744575,,,0,32.6,39.1,37,0,0,draw,0,37,0
55,3900579,1,0,39,Moustapha Bayal Sall,Saint-Étienne,3,Saint-Étienne,Pass,Regular Play,,,1.164078,,,0,32.6,39.1,39,0,0,draw,0,39,0
57,3900579,1,0,40,Florentin Pogba,Saint-Étienne,3,Saint-Étienne,Carry,Regular Play,,,1.542431,,,0,38.8,10.0,40,0,0,draw,0,40,0
58,3900579,1,0,42,Florentin Pogba,Saint-Étienne,3,Saint-Étienne,Pass,Regular Play,,,0.936569,,,0,51.4,11.1,42,0,0,draw,0,42,0
60,3900579,1,0,43,Jonathan Brison,Saint-Étienne,3,Saint-Étienne,Carry,Regular Play,,,1.284078,,,0,55.7,4.2,43,0,0,draw,0,43,0
61,3900579,1,0,44,Jonathan Brison,Saint-Étienne,3,Saint-Étienne,Pass,Regular Play,,,5.691454,Out,,0,55.7,4.2,44,0,0,draw,0,44,0
62,3900579,1,0,48,Vincent Pajot,Saint-Étienne,3,Saint-Étienne,Pressure,Regular Play,,,1.127389,,,0,112.1,4.4,48,0,0,draw,0,48,0
63,3900579,1,0,48,Lévy Koffi Djidji,Nantes,3,Saint-Étienne,Shield,Regular Play,,,0.0,,,0,4.1,75.5,48,0,0,draw,0,48,0
65,3900579,1,1,14,Rémy Riou,Nantes,4,Nantes,Pass,From Goal Kick,,,3.232619,Incomplete,,0,7.0,44.1,74,0,0,draw,0,74,0
67,3900579,1,1,18,Guillaume Gillet,Nantes,4,Nantes,Duel,From Goal Kick,Aerial Lost,,0.0,,,0,67.8,53.9,78,0,0,draw,0,78,0
68,3900579,1,1,18,Vincent Pajot,Saint-Étienne,4,Nantes,Pass,From Goal Kick,,,1.717379,,,0,52.3,26.2,78,0,0,draw,0,78,0
70,3900579,1,1,19,Fabien Lemoine,Saint-Étienne,4,Nantes,Pass,From Goal Kick,,,1.014619,Incomplete,,0,56.7,26.7,79,0,0,draw,0,79,0
72,3900579,1,1,20,Youssouf Sabaly,Nantes,4,Nantes,Pass,From Goal Kick,,,1.631053,,,0,58.7,63.7,80,0,0,draw,0,80,0
74,3900579,1,1,22,Adrien Thomasson,Nantes,4,Nantes,Carry,From Goal Kick,,,1.461238,,,0,64.9,69.7,82,0,0,draw,0,82,0
75,3900579,1,1,24,Adrien Thomasson,Nantes,4,Nantes,Pass,From Goal Kick,,,0.149828,Incomplete,,0,66.1,76.1,84,0,0,draw,0,84,0
76,3900579,1,1,24,Jonathan Brison,Saint-Étienne,4,Nantes,Block,From Goal Kick,,,0.0,,,0,48.4,5.1,84,0,0,draw,0,84,0
77,3900579,1,1,28,Johan Audel,Nantes,4,Nantes,Pressure,From Goal Kick,,,1.956918,,,0,114.5,73.7,88,0,0,draw,0,88,0
78,3900579,1,1,29,Florentin Pogba,Saint-Étienne,5,Saint-Étienne,Ball Recovery,Regular Play,,,0.0,,,0,2.8,6.8,89,0,0,draw,0,89,0
79,3900579,1,1,29,Florentin Pogba,Saint-Étienne,5,Saint-Étienne,Carry,Regular Play,,,1.186286,,,0,2.8,6.8,89,0,0,draw,0,89,0
80,3900579,1,1,30,Johan Audel,Nantes,5,Saint-Étienne,Foul Committed,Regular Play,,,0.0,,,0,113.2,74.2,90,0,0,draw,0,90,0
81,3900579,1,1,30,Florentin Pogba,Saint-Étienne,5,Saint-Étienne,Foul Won,Regular Play,,,0.0,,,0,6.9,5.9,90,0,0,draw,0,90,0
82,3900579,1,2,12,Stéphane Ruffier,Saint-Étienne,6,Saint-Étienne,Pass,From Free Kick,,,2.394407,,,0,10.3,4.4,132,0,0,draw,0,132,0
84,3900579,1,2,14,Adrien Thomasson,Nantes,6,Saint-Étienne,Duel,From Free Kick,Aerial Lost,,0.0,,,0,55.0,74.4,134,0,0,draw,0,134,0
85,3900579,1,2,14,Vincent Pajot,Saint-Étienne,6,Saint-Étienne,Pass,From Free Kick,,,1.442953,Out,,0,65.1,5.7,134,0,0,draw,0,134,0
87,3900579,1,2,28,Youssouf Sabaly,Nantes,7,Nantes,Pass,From Throw In,,,0.861772,,,0,47.5,80.0,148,0,0,draw,0,148,0
89,3900579,1,2,29,Adrien Thomasson,Nantes,7,Nantes,Pass,From Throw In,,,2.143442,Out,,0,54.4,72.9,149,0,0,draw,0,149,0
91,3900579,1,2,41,Jonathan Brison,Saint-Étienne,8,Saint-Étienne,Pass,From Throw In,,,0.832945,,,0,81.6,0.1,161,0,0,draw,0,161,0
92,3900579,1,2,41,Adrien Thomasson,Nantes,8,Saint-Étienne,Pressure,From Throw In,,,1.262266,,,0,27.0,75.5,161,0,0,draw,0,161,0
94,3900579,1,2,42,Romain Hamouma,Saint-Étienne,8,Saint-Étienne,Carry,From Throw In,,,1.053347,,,0,91.0,3.1,162,0,0,draw,0,162,0
95,3900579,1,2,43,Romain Hamouma,Saint-Étienne,8,Saint-Étienne,Dispossessed,From Throw In,,,0.0,,,0,89.7,4.6,163,0,0,draw,0,163,0
96,3900579,1,2,43,Adrien Thomasson,Nantes,8,Saint-Étienne,Duel,From Throw In,Tackle,Success In Play,0.0,,,0,30.4,75.5,163,0,0,draw,0,163,0
97,3900579,1,2,44,Jonathan Brison,Saint-Étienne,8,Saint-Étienne,Pressure,From Throw In,,,0.464378,,,0,89.5,4.0,164,0,0,draw,0,164,0
98,3900579,1,2,44,Youssouf Sabaly,Nantes,8,Saint-Étienne,Pass,From Throw In,,,0.12404,Incomplete,,0,26.4,76.7,164,0,0,draw,0,164,0
99,3900579,1,2,44,Adrien Thomasson,Nantes,8,Saint-Étienne,Block,From Throw In,,,0.0,,,0,30.4,76.5,164,0,0,draw,0,164,0
100,3900579,1,2,51,Jonathan Brison,Saint-Étienne,9,Saint-Étienne,Pass,From Throw In,,,0.721576,,,0,81.3,0.1,171,0,0,draw,0,171,0
101,3900579,1,2,51,Guillaume Gillet,Nantes,9,Saint-Étienne,Pressure,From Throw In,,,0.761596,,,0,31.9,72.0,171,0,0,draw,0,171,0
103,3900579,1,2,51,Romain Hamouma,Saint-Étienne,9,Saint-Étienne,Carry,From Throw In,,,0.51297003,,,0,86.7,6.1,171,0,0,draw,0,171,0
104,3900579,1,2,52,Romain Hamouma,Saint-Étienne,9,Saint-Étienne,Pass,From Throw In,,,0.991802,,,0,86.3,6.4,172,0,0,draw,0,172,0
106,3900579,1,2,53,Jonathan Brison,Saint-Étienne,9,Saint-Étienne,Carry,From Throw In,,,0.838469,,,0,79.2,3.1,173,0,0,draw,0,173,0
107,3900579,1,2,53,Guillaume Gillet,Nantes,9,Saint-Étienne,Pressure,From Throw In,,,0.337986,,,0,40.9,75.5,173,0,0,draw,0,173,0
108,3900579,1,2,54,Jonathan Brison,Saint-Étienne,9,Saint-Étienne,Dribble,From Throw In,,,0.0,,,0,78.6,3.1,174,0,0,draw,0,174,0
109,3900579,1,2,54,Guillaume Gillet,Nantes,10,Nantes,Duel,Regular Play,Tackle,Won,0.0,,,0,41.5,77.0,174,0,0,draw,0,174,0
110,3900579,1,2,54,Guillaume Gillet,Nantes,10,Nantes,Carry,Regular Play,,,5.716556,,,0,41.5,77.0,174,0,0,draw,0,174,0
111,3900579,1,2,57,Vincent Pajot,Saint-Étienne,10,Nantes,Pressure,Regular Play,,,1.782443,,,0,83.9,2.1,177,0,0,draw,0,177,0
112,3900579,1,2,59,Guillaume Gillet,Nantes,10,Nantes,Pass,Regular Play,,,0.555308,,,0,31.7,78.7,179,0,0,draw,0,179,0
114,3900579,1,3,0,Adrien Thomasson,Nantes,10,Nantes,Carry,Regular Play,,,1.046053,,,0,46.2,77.0,180,0,0,draw,0,180,0
115,3900579,1,3,1,Jonathan Brison,Saint-Étienne,10,Nantes,Pressure,Regular Play,,,0.598476,,,0,71.7,3.6,181,0,0,draw,0,181,0
116,3900579,1,3,1,Adrien Thomasson,Nantes,10,Nantes,Pass,Regular Play,,,1.353457,,,0,46.5,75.9,181,0,0,draw,0,181,0
118,3900579,1,3,2,Guillaume Gillet,Nantes,10,Nantes,Carry,Regular Play,,,1.536998,,,0,45.8,71.4,182,0,0,draw,0,182,0
119,3900579,1,3,3,Alexander Toft Søderlund,Saint-Étienne,10,Nantes,Pressure,Regular Play,,,0.860283,,,0,77.1,13.4,183,0,0,draw,0,183,0
120,3900579,1,3,4,Guillaume Gillet,Nantes,10,Nantes,Dispossessed,Regular Play,,,0.0,,,0,44.7,69.5,184,0,0,draw,0,184,0
121,3900579,1,3,4,Alexander Toft Søderlund,Saint-Étienne,11,Saint-Étienne,Duel,Regular Play,Tackle,Won,0.0,,,0,75.4,10.6,184,0,0,draw,0,184,0
122,3900579,1,3,4,Alexander Toft Søderlund,Saint-Étienne,11,Saint-Étienne,Carry,Regular Play,,,1.347233,,,0,75.4,10.6,184,0,0,draw,0,184,0
123,3900579,1,3,5,Alexander Toft Søderlund,Saint-Étienne,11,Saint-Étienne,Pass,Regular Play,,,1.291925,,,0,69.6,15.5,185,0,0,draw,0,185,0
125,3900579,1,3,7,Nolan Roux,Saint-Étienne,11,Saint-Étienne,Carry,Regular Play,,,0.091086,,,0,64.4,44.2,187,0,0,draw,0,187,0
126,3900579,1,3,7,Nolan Roux,Saint-Étienne,11,Saint-Étienne,Pass,Regular Play,,,1.364499,,,0,64.4,44.2,187,0,0,draw,0,187,0
128,3900579,1,3,8,Moustapha Bayal Sall,Saint-Étienne,11,Saint-Étienne,Carry,Regular Play,,,2.393649,,,0,56.1,36.9,188,0,0,draw,0,188,0
129,3900579,1,3,8,Johan Audel,Nantes,11,Saint-Étienne,Pressure,Regular Play,,,1.755682,,,0,64.0,45.5,188,0,0,draw,0,188,0
130,3900579,1,3,10,Moustapha Bayal Sall,Saint-Étienne,11,Saint-Étienne,Pass,Regular Play,,,2.667653,,,0,67.9,49.6,190,0,0,draw,0,190,0
132,3900579,1,3,13,Nolan Roux,Saint-Étienne,11,Saint-Étienne,Carry,Regular Play,,,1.330189,,,0,81.8,72.2,193,0,0,draw,0,193,0
133,3900579,1,3,14,Nolan Roux,Saint-Étienne,11,Saint-Étienne,Pass,Regular Play,,,0.857376,,,0,86.9,75.0,194,0,0,draw,0,194,0
135,3900579,1,3,15,Valentin Eysseric,Saint-Étienne,11,Saint-Étienne,Carry,Regular Play,,,1.279315,,,0,87.8,70.5,195,0,0,draw,0,195,0
136,3900579,1,3,17,Valentin Eysseric,Saint-Étienne,11,Saint-Étienne,Pass,Regular Play,,,0.212884,Incomplete,,0,96.5,73.5,197,0,0,draw,0,197,0
138,3900579,1,3,17,Oswaldo Augusto Vizcarrondo Araújo,Nantes,11,Saint-Étienne,Block,Regular Play,,,0.0,,,0,21.2,10.6,197,0,0,draw,0,197,0
139,3900579,1,3,26,Kévin Théophile-Catherine,Saint-Étienne,12,Saint-Étienne,Pass,From Throw In,,,1.118535,Incomplete,,0,88.0,80.0,206,0,0,draw,0,206,0
141,3900579,1,3,27,Oswaldo Augusto Vizcarrondo Araújo,Nantes,12,Saint-Étienne,Pass,From Throw In,,,2.106766,Incomplete,,0,15.7,20.7,207,0,0,draw,0,207,0
143,3900579,1,3,29,Vincent Pajot,Saint-Étienne,12,Saint-Étienne,Pass,From Throw In,,,2.690362,Incomplete,,0,95.5,45.9,209,0,0,draw,0,209,0
144,3900579,1,3,29,Guillaume Gillet,Nantes,12,Saint-Étienne,Duel,From Throw In,Aerial Lost,,0.0,,,0,24.6,34.2,209,0,0,draw,0,209,0
146,3900579,1,3,32,Rémy Riou,Nantes,12,Saint-Étienne,Ball Recovery,From Throw In,,,0.0,,,0,7.5,33.3,212,0,0,draw,0,212,0
147,3900579,1,3,32,Rémy Riou,Nantes,12,Saint-Étienne,Carry,From Throw In,,,10.10073,,,0,7.5,33.3,212,0,0,draw,0,212,0
148,3900579,1,3,42,Rémy Riou,Nantes,12,Saint-Étienne,Pass,From Throw In,,,3.111577,Incomplete,,0,17.6,56.2,222,0,0,draw,0,222,0
149,3900579,1,3,45,Florentin Pogba,Saint-Étienne,12,Saint-Étienne,Pass,From Throw In,,,1.826877,,,0,40.3,38.2,225,0,0,draw,0,225,0
151,3900579,1,3,47,Nolan Roux,Saint-Étienne,12,Saint-Étienne,Carry,From Throw In,,,0.855828,,,0,56.7,53.2,227,0,0,draw,0,227,0
152,3900579,1,3,47,Birama Touré,Nantes,12,Saint-Étienne,Pressure,From Throw In,,,0.637994,,,0,61.6,27.1,227,0,0,draw,0,227,0
153,3900579,1,3,47,Nolan Roux,Saint-Étienne,12,Saint-Étienne,Pass,From Throw In,,,1.441224,Incomplete,,0,53.5,50.8,227,0,0,draw,0,227,0
155,3900579,1,3,49,Adryan Oliveira Tavares,Nantes,12,Saint-Étienne,Ball Recovery,From Throw In,,,0.0,,,0,72.6,30.1,229,0,0,draw,0,229,0
156,3900579,1,3,49,Adryan Oliveira Tavares,Nantes,12,Saint-Étienne,Carry,From Throw In,,,4.068591,,,0,72.6,30.1,229,0,0,draw,0,229,0
157,3900579,1,3,53,Adryan Oliveira Tavares,Nantes,12,Saint-Étienne,Pass,From Throw In,,,2.283029,,,0,70.8,35.0,233,0,0,draw,0,233,0
159,3900579,1,3,55,Youssouf Sabaly,Nantes,12,Saint-Étienne,Carry,From Throw In,,,3.191145,,,0,82.2,75.0,235,0,0,draw,0,235,0
160,3900579,1,3,57,Romain Hamouma,Saint-Étienne,12,Saint-Étienne,Pressure,From Throw In,,,1.200702,,,0,28.1,16.8,237,0,0,draw,0,237,0
161,3900579,1,3,58,Youssouf Sabaly,Nantes,12,Saint-Étienne,Dispossessed,From Throw In,,,0.0,,,0,89.5,60.7,238,0,0,draw,0,238,0
162,3900579,1,3,58,Romain Hamouma,Saint-Étienne,12,Saint-Étienne,Duel,From Throw In,Tackle,Success In Play,0.0,,,0,30.6,19.4,238,0,0,draw,0,238,0
163,3900579,1,3,59,Youssouf Sabaly,Nantes,12,Saint-Étienne,Pressure,From Throw In,,,0.326695,,,0,89.9,62.2,239,0,0,draw,0,239,0
164,3900579,1,3,59,Vincent Pajot,Saint-Étienne,12,Saint-Étienne,Pass,From Throw In,,,0.998625,,,0,29.4,20.0,239,0,0,draw,0,239,0
166,3900579,1,4,0,Fabien Lemoine,Saint-Étienne,12,Saint-Étienne,Carry,From Throw In,,,2.16394,,,0,26.2,23.7,240,0,0,draw,0,240,0
167,3900579,1,4,1,Yacine Bammou,Nantes,12,Saint-Étienne,Pressure,From Throw In,,,1.477525,,,0,94.2,58.1,241,0,0,draw,0,241,0
168,3900579,1,4,3,Fabien Lemoine,Saint-Étienne,12,Saint-Étienne,Pass,From Throw In,,,0.777891,,,0,29.2,14.7,243,0,0,draw,0,243,0
170,3900579,1,4,3,Jonathan Brison,Saint-Étienne,12,Saint-Étienne,Carry,From Throw In,,,1.663152,,,0,21.0,4.0,243,0,0,draw,0,243,0
171,3900579,1,4,5,Jonathan Brison,Saint-Étienne,12,Saint-Étienne,Pass,From Throw In,,,0.064989,Incomplete,,0,22.7,3.6,245,0,0,draw,0,245,0
172,3900579,1,4,5,Adrien Thomasson,Nantes,12,Saint-Étienne,Block,From Throw In,,,0.0,,,0,90.9,77.4,245,0,0,draw,0,245,0
173,3900579,1,4,13,Jonathan Brison,Saint-Étienne,13,Saint-Étienne,Pass,From Throw In,,,0.855751,,,0,29.4,0.1,253,0,0,draw,0,253,0
175,3900579,1,4,15,Vincent Pajot,Saint-Étienne,13,Saint-Étienne,Pass,From Throw In,,,1.53151,,,0,27.0,6.4,255,0,0,draw,0,255,0
177,3900579,1,4,16,Moustapha Bayal Sall,Saint-Étienne,13,Saint-Étienne,Carry,From Throw In,,,2.649474,,,0,24.7,33.3,256,0,0,draw,0,256,0
178,3900579,1,4,19,Moustapha Bayal Sall,Saint-Étienne,13,Saint-Étienne,Pass,From Throw In,,,1.859496,,,0,29.4,35.9,259,0,0,draw,0,259,0
180,3900579,1,4,21,Kévin Théophile-Catherine,Saint-Étienne,13,Saint-Étienne,Carry,From Throw In,,,1.991414,,,0,49.7,74.6,261,0,0,draw,0,261,0
181,3900579,1,4,23,Kévin Théophile-Catherine,Saint-Étienne,13,Saint-Étienne,Pass,From Throw In,,,0.725154,,,0,63.4,75.2,263,0,0,draw,0,263,0
182,3900579,1,4,23,Birama Touré,Nantes,13,Saint-Étienne,Pressure,From Throw In,,,0.453777,,,0,46.5,16.9,263,0,0,draw,0,263,0
184,3900579,1,4,23,Valentin Eysseric,Saint-Étienne,13,Saint-Étienne,Carry,From Throw In,,,0.185576,,,0,73.9,65.8,263,0,0,draw,0,263,0
185,3900579,1,4,24,Valentin Eysseric,Saint-Étienne,13,Saint-Étienne,Miscontrol,From Throw In,,,0.0,,,0,74.3,65.0,264,0,0,draw,0,264,0
186,3900579,1,4,37,Ermir Lenjani,Nantes,14,Nantes,Pass,From Throw In,,,2.665912,Incomplete,,0,56.3,0.1,277,0,0,draw,0,277,0
188,3900579,1,4,40,Moustapha Bayal Sall,Saint-Étienne,14,Nantes,Clearance,From Throw In,,,0.0,,,0,35.6,74.2,280,0,0,draw,0,280,0
189,3900579,1,4,48,Ermir Lenjani,Nantes,15,Nantes,Pass,From Throw In,,,1.429704,,,0,79.2,0.1,288,0,0,draw,0,288,0
190,3900579,1,4,49,Kévin Théophile-Catherine,Saint-Étienne,15,Nantes,Pressure,From Throw In,,,0.728859,,,0,24.2,70.7,289,0,0,draw,0,289,0
192,3900579,1,4,50,Yacine Bammou,Nantes,15,Nantes,Carry,From Throw In,,,1.704713,,,0,93.5,8.7,290,0,0,draw,0,290,0
193,3900579,1,4,51,Nolan Roux,Saint-Étienne,15,Nantes,Pressure,From Throw In,,,0.588407,,,0,25.5,70.9,291,0,0,draw,0,291,0
194,3900579,1,4,51,Yacine Bammou,Nantes,15,Nantes,Pass,From Throw In,,,1.422648,,,0,92.4,10.9,291,0,0,draw,0,291,0
196,3900579,1,4,53,Ermir Lenjani,Nantes,15,Nantes,Carry,From Throw In,,,1.081955,,,0,84.1,5.3,293,0,0,draw,0,293,0
197,3900579,1,4,54,Ermir Lenjani,Nantes,15,Nantes,Pass,From Throw In,,,0.778161,Incomplete,,0,86.5,5.7,294,0,0,draw,0,294,0
199,3900579,1,4,55,Moustapha Bayal Sall,Saint-Étienne,15,Nantes,Interception,From Throw In,,,0.0,,,0,25.3,67.1,295,0,0,draw,0,295,0
200,3900579,1,4,56,Adryan Oliveira Tavares,Nantes,15,Nantes,Pass,From Throw In,,,1.004903,,,0,92.4,9.2,296,0,0,draw,0,296,0
202,3900579,1,4,57,Ermir Lenjani,Nantes,15,Nantes,Carry,From Throw In,,,1.175582,,,0,101.4,7.4,297,0,0,draw,0,297,0
203,3900579,1,4,59,Ermir Lenjani,Nantes,15,Nantes,Pass,From Throw In,,,1.664736,Incomplete,,0,104.4,5.9,299,0,0,draw,0,299,0
204,3900579,1,5,0,Florentin Pogba,Saint-Étienne,15,Nantes,Clearance,From Throw In,,,0.0,,,0,5.2,45.5,300,0,0,draw,0,300,0
205,3900579,1,5,24,Adryan Oliveira Tavares,Nantes,16,Nantes,Pass,From Corner,,,1.900653,Incomplete,,0,120.0,0.1,324,0,0,draw,0,324,0
206,3900579,1,5,26,Johan Audel,Nantes,16,Nantes,Duel,From Corner,Aerial Lost,,0.0,,,0,111.7,44.4,326,0,0,draw,0,326,0
207,3900579,1,5,26,Vincent Pajot,Saint-Étienne,16,Nantes,Clearance,From Corner,,,0.0,,,0,8.4,35.7,326,0,0,draw,0,326,0
208,3900579,1,5,29,Adrien Thomasson,Nantes,16,Nantes,Pass,From Corner,,,0.239537,Incomplete,,0,112.8,62.0,329,0,0,draw,0,329,0
209,3900579,1,5,29,Moustapha Bayal Sall,Saint-Étienne,16,Nantes,Block,From Corner,,,0.0,,,0,5.4,20.9,329,0,0,draw,0,329,0
210,3900579,1,5,31,Jonathan Brison,Saint-Étienne,16,Nantes,Clearance,From Corner,,,0.0,,,0,6.9,25.2,331,0,0,draw,0,331,0
211,3900579,1,5,33,Adrien Thomasson,Nantes,16,Nantes,Duel,From Corner,Aerial Lost,,0.0,,,0,94.4,71.4,333,0,0,draw,0,333,0
212,3900579,1,5,33,Romain Hamouma,Saint-Étienne,16,Nantes,Pass,From Corner,,,2.634774,Unknown,,0,25.7,8.7,333,0,0,draw,0,333,0
214,3900579,1,5,36,Jonathan Brison,Saint-Étienne,16,Nantes,Foul Committed,From Corner,,,0.0,,,0,17.8,3.8,336,0,0,draw,0,336,0
